"","date","team","week","conference_game","home_away","opponent","opp_conf","conf"
"265","2024-08-30T00:00:00.000Z","Coastal Carolina",1,FALSE,"away","Jacksonville State","Conference USA","Sun Belt"
"266","2024-09-07T23:00:00.000Z","Coastal Carolina",2,FALSE,"home","William & Mary",NA,"Sun Belt"
"267","2024-09-14T18:00:00.000Z","Coastal Carolina",3,FALSE,"away","Temple","American Athletic","Sun Belt"
"268","2024-09-21T04:00:00.000Z","Coastal Carolina",4,FALSE,"home","Virginia","ACC","Sun Belt"
"269","2024-10-05T04:00:00.000Z","Coastal Carolina",6,TRUE,"home","Old Dominion","Sun Belt","Sun Belt"
"270","2024-10-10T23:30:00.000Z","Coastal Carolina",7,TRUE,"away","James Madison","Sun Belt","Sun Belt"
"271","2024-10-19T04:00:00.000Z","Coastal Carolina",8,TRUE,"home","Louisiana","Sun Belt","Sun Belt"
"272","2024-11-02T04:00:00.000Z","Coastal Carolina",10,TRUE,"away","Troy","Sun Belt","Sun Belt"
"273","2024-11-08T01:00:00.000Z","Coastal Carolina",11,TRUE,"home","Appalachian State","Sun Belt","Sun Belt"
"274","2024-11-16T05:00:00.000Z","Coastal Carolina",12,TRUE,"away","Marshall","Sun Belt","Sun Belt"
"275","2024-11-23T05:00:00.000Z","Coastal Carolina",13,TRUE,"home","Georgia Southern","Sun Belt","Sun Belt"
"276","2024-11-30T05:00:00.000Z","Coastal Carolina",14,TRUE,"away","Georgia State","Sun Belt","Sun Belt"
"277","2024-08-30T00:00:00.000Z","Colorado",1,FALSE,"home","North Dakota State",NA,"Big 12"
"278","2024-09-07T23:30:00.000Z","Colorado",2,FALSE,"away","Nebraska","Big Ten","Big 12"
"279","2024-09-14T23:30:00.000Z","Colorado",3,FALSE,"away","Colorado State","Mountain West","Big 12"
"280","2024-09-21T04:00:00.000Z","Colorado",4,TRUE,"home","Baylor","Big 12","Big 12"
"281","2024-09-28T04:00:00.000Z","Colorado",5,TRUE,"away","UCF","Big 12","Big 12"
"282","2024-10-12T04:00:00.000Z","Colorado",7,TRUE,"home","Kansas State","Big 12","Big 12"
"283","2024-10-19T04:00:00.000Z","Colorado",8,TRUE,"away","Arizona","Big 12","Big 12"
"284","2024-10-26T04:00:00.000Z","Colorado",9,TRUE,"home","Cincinnati","Big 12","Big 12"
"285","2024-11-09T05:00:00.000Z","Colorado",11,TRUE,"away","Texas Tech","Big 12","Big 12"
"286","2024-11-16T05:00:00.000Z","Colorado",12,TRUE,"home","Utah","Big 12","Big 12"
"287","2024-11-23T05:00:00.000Z","Colorado",13,TRUE,"neutral","Kansas","Big 12","Big 12"
"288","2024-11-29T17:00:00.000Z","Colorado",14,TRUE,"home","Oklahoma State","Big 12","Big 12"
"289","2024-08-31T19:30:00.000Z","Colorado State",1,FALSE,"away","Texas","SEC","Mountain West"
"290","2024-09-07T23:00:00.000Z","Colorado State",2,FALSE,"home","Northern Colorado",NA,"Mountain West"
"291","2024-09-14T23:30:00.000Z","Colorado State",3,FALSE,"home","Colorado","Big 12","Mountain West"
"292","2024-09-21T22:00:00.000Z","Colorado State",4,FALSE,"home","UTEP","Conference USA","Mountain West"
"293","2024-10-05T22:30:00.000Z","Colorado State",6,FALSE,"away","Oregon State","Pac-12","Mountain West"
"294","2024-10-12T20:30:00.000Z","Colorado State",7,TRUE,"home","San José State","Mountain West","Mountain West"
"295","2024-10-20T00:00:00.000Z","Colorado State",8,TRUE,"away","Air Force","Mountain West","Mountain West"
"296","2024-10-26T04:00:00.000Z","Colorado State",9,TRUE,"home","New Mexico","Mountain West","Mountain West"
"297","2024-11-03T00:00:00.000Z","Colorado State",10,TRUE,"away","Nevada","Mountain West","Mountain West"
"298","2024-11-16T01:00:00.000Z","Colorado State",12,TRUE,"home","Wyoming","Mountain West","Mountain West"
"299","2024-11-24T03:30:00.000Z","Colorado State",13,TRUE,"away","Fresno State","Mountain West","Mountain West"
"300","2024-11-29T05:00:00.000Z","Colorado State",14,TRUE,"home","Utah State","Mountain West","Mountain West"
"301","2024-08-31T16:00:00.000Z","Connecticut",1,FALSE,"away","Maryland","Big Ten","FBS Independents"
"302","2024-09-07T16:00:00.000Z","Connecticut",2,FALSE,"home","Merrimack",NA,"FBS Independents"
"303","2024-09-14T22:00:00.000Z","Connecticut",3,FALSE,"away","Duke","ACC","FBS Independents"
"304","2024-09-21T23:00:00.000Z","Connecticut",4,FALSE,"home","Florida Atlantic","American Athletic","FBS Independents"
"305","2024-09-28T16:00:00.000Z","Connecticut",5,FALSE,"home","Buffalo","Mid-American","FBS Independents"
"306","2024-10-05T19:30:00.000Z","Connecticut",6,FALSE,"home","Temple","American Athletic","FBS Independents"
"307","2024-10-19T16:00:00.000Z","Connecticut",8,FALSE,"home","Wake Forest","ACC","FBS Independents"
"308","2024-10-26T19:30:00.000Z","Connecticut",9,FALSE,"home","Rice","American Athletic","FBS Independents"
"309","2024-11-01T23:00:00.000Z","Connecticut",10,FALSE,"home","Georgia State","Sun Belt","FBS Independents"
"310","2024-11-09T05:00:00.000Z","Connecticut",11,FALSE,"away","UAB","American Athletic","FBS Independents"
"311","2024-11-23T05:00:00.000Z","Connecticut",13,FALSE,"away","Syracuse","ACC","FBS Independents"
"312","2024-11-30T05:00:00.000Z","Connecticut",14,TRUE,"away","UMass","FBS Independents","FBS Independents"
"313","2024-08-30T23:30:00.000Z","Duke",1,FALSE,"home","Elon",NA,"ACC"
"314","2024-09-07T01:00:00.000Z","Duke",2,FALSE,"neutral","Northwestern","Big Ten","ACC"
"315","2024-09-14T22:00:00.000Z","Duke",3,FALSE,"home","Connecticut","FBS Independents","ACC"
"316","2024-09-21T04:00:00.000Z","Duke",4,FALSE,"away","Middle Tennessee","Conference USA","ACC"
"317","2024-09-28T04:00:00.000Z","Duke",5,TRUE,"home","North Carolina","ACC","ACC"
"318","2024-10-05T04:00:00.000Z","Duke",6,TRUE,"away","Georgia Tech","ACC","ACC"
"319","2024-10-18T23:00:00.000Z","Duke",8,TRUE,"home","Florida State","ACC","ACC"
"320","2024-10-26T04:00:00.000Z","Duke",9,TRUE,"home","SMU","ACC","ACC"
"321","2024-11-02T04:00:00.000Z","Duke",10,TRUE,"away","Miami","ACC","ACC"
"322","2024-11-09T05:00:00.000Z","Duke",11,TRUE,"away","NC State","ACC","ACC"
"323","2024-11-23T05:00:00.000Z","Duke",13,TRUE,"home","Virginia Tech","ACC","ACC"
"324","2024-11-30T05:00:00.000Z","Duke",14,TRUE,"away","Wake Forest","ACC","ACC"
"325","2024-08-31T22:00:00.000Z","East Carolina",1,FALSE,"home","Norfolk State",NA,"American Athletic"
"326","2024-09-07T22:00:00.000Z","East Carolina",2,FALSE,"away","Old Dominion","Sun Belt","American Athletic"
"327","2024-09-14T20:00:00.000Z","East Carolina",3,FALSE,"home","Appalachian State","Sun Belt","American Athletic"
"328","2024-09-21T04:00:00.000Z","East Carolina",4,FALSE,"away","Liberty","Conference USA","American Athletic"
"329","2024-09-28T04:00:00.000Z","East Carolina",5,TRUE,"home","UT San Antonio","American Athletic","American Athletic"
"330","2024-10-05T04:00:00.000Z","East Carolina",6,TRUE,"away","Charlotte","American Athletic","American Athletic"
"331","2024-10-19T16:00:00.000Z","East Carolina",8,TRUE,"away","Army","American Athletic","American Athletic"
"332","2024-10-26T04:00:00.000Z","East Carolina",9,TRUE,"home","Temple","American Athletic","American Athletic"
"333","2024-11-08T01:00:00.000Z","East Carolina",11,TRUE,"home","Florida Atlantic","American Athletic","American Athletic"
"334","2024-11-15T00:30:00.000Z","East Carolina",12,TRUE,"away","Tulsa","American Athletic","American Athletic"
"335","2024-11-23T05:00:00.000Z","East Carolina",13,TRUE,"away","North Texas","American Athletic","American Athletic"
"336","2024-11-30T05:00:00.000Z","East Carolina",14,TRUE,"home","Navy","American Athletic","American Athletic"
"337","2024-08-31T19:30:00.000Z","Eastern Michigan",1,FALSE,"away","UMass","FBS Independents","Mid-American"
"338","2024-09-07T19:30:00.000Z","Eastern Michigan",2,FALSE,"away","Washington","Big Ten","Mid-American"
"339","2024-09-14T23:00:00.000Z","Eastern Michigan",3,FALSE,"home","Jacksonville State","Conference USA","Mid-American"
"340","2024-09-21T18:00:00.000Z","Eastern Michigan",4,FALSE,"home","St Francis (PA)",NA,"Mid-American"
"341","2024-09-28T04:00:00.000Z","Eastern Michigan",5,TRUE,"away","Kent State","Mid-American","Mid-American"
"342","2024-10-12T04:00:00.000Z","Eastern Michigan",7,TRUE,"home","Miami (OH)","Mid-American","Mid-American"
"343","2024-10-19T04:00:00.000Z","Eastern Michigan",8,TRUE,"home","Central Michigan","Mid-American","Mid-American"
"344","2024-10-26T04:00:00.000Z","Eastern Michigan",9,TRUE,"away","Akron","Mid-American","Mid-American"
"345","2024-11-02T04:00:00.000Z","Eastern Michigan",10,TRUE,"home","Toledo","Mid-American","Mid-American"
"346","2024-11-13T05:00:00.000Z","Eastern Michigan",12,TRUE,"away","Ohio","Mid-American","Mid-American"
"347","2024-11-21T00:00:00.000Z","Eastern Michigan",13,TRUE,"home","Buffalo","Mid-American","Mid-American"
"348","2024-11-30T05:00:00.000Z","Eastern Michigan",14,TRUE,"away","Western Michigan","Mid-American","Mid-American"
"349","2024-08-31T19:30:00.000Z","Florida",1,FALSE,"home","Miami","ACC","SEC"
"350","2024-09-07T23:00:00.000Z","Florida",2,FALSE,"home","Samford",NA,"SEC"
"351","2024-09-14T19:30:00.000Z","Florida",3,TRUE,"home","Texas A&M","SEC","SEC"
"352","2024-09-21T16:00:00.000Z","Florida",4,TRUE,"away","Mississippi State","SEC","SEC"
"353","2024-10-05T04:00:00.000Z","Florida",6,FALSE,"home","UCF","Big 12","SEC"
"354","2024-10-12T04:00:00.000Z","Florida",7,TRUE,"away","Tennessee","SEC","SEC"
"355","2024-10-19T04:00:00.000Z","Florida",8,TRUE,"home","Kentucky","SEC","SEC"
"356","2024-11-02T19:30:00.000Z","Florida",10,TRUE,"neutral","Georgia","SEC","SEC"
"357","2024-11-09T17:00:00.000Z","Florida",11,TRUE,"away","Texas","SEC","SEC"
"358","2024-11-16T05:00:00.000Z","Florida",12,TRUE,"home","LSU","SEC","SEC"
"359","2024-11-23T17:00:00.000Z","Florida",13,TRUE,"home","Ole Miss","SEC","SEC"
"360","2024-11-30T05:00:00.000Z","Florida",14,FALSE,"away","Florida State","ACC","SEC"
"361","2024-08-30T23:00:00.000Z","Florida Atlantic",1,FALSE,"away","Michigan State","Big Ten","American Athletic"
"362","2024-09-07T16:00:00.000Z","Florida Atlantic",2,TRUE,"home","Army","American Athletic","American Athletic"
"363","2024-09-14T22:00:00.000Z","Florida Atlantic",3,FALSE,"home","Florida International","Conference USA","American Athletic"
"364","2024-09-21T23:00:00.000Z","Florida Atlantic",4,FALSE,"away","Connecticut","FBS Independents","American Athletic"
"365","2024-09-28T22:00:00.000Z","Florida Atlantic",5,FALSE,"home","Wagner",NA,"American Athletic"
"366","2024-10-12T04:00:00.000Z","Florida Atlantic",7,TRUE,"home","North Texas","American Athletic","American Athletic"
"367","2024-10-19T04:00:00.000Z","Florida Atlantic",8,TRUE,"away","UT San Antonio","American Athletic","American Athletic"
"368","2024-11-01T23:30:00.000Z","Florida Atlantic",10,TRUE,"home","South Florida","American Athletic","American Athletic"
"369","2024-11-08T01:00:00.000Z","Florida Atlantic",11,TRUE,"away","East Carolina","American Athletic","American Athletic"
"370","2024-11-16T05:00:00.000Z","Florida Atlantic",12,TRUE,"away","Temple","American Athletic","American Athletic"
"371","2024-11-23T05:00:00.000Z","Florida Atlantic",13,TRUE,"home","Charlotte","American Athletic","American Athletic"
"372","2024-11-30T05:00:00.000Z","Florida Atlantic",14,TRUE,"away","Tulsa","American Athletic","American Athletic"
"373","2024-08-31T19:30:00.000Z","Florida International",1,FALSE,"away","Indiana","Big Ten","Conference USA"
"374","2024-09-07T22:00:00.000Z","Florida International",2,FALSE,"neutral","Central Michigan","Mid-American","Conference USA"
"375","2024-09-14T22:00:00.000Z","Florida International",3,FALSE,"away","Florida Atlantic","American Athletic","Conference USA"
"376","2024-09-21T22:00:00.000Z","Florida International",4,FALSE,"neutral","Monmouth",NA,"Conference USA"
"377","2024-09-28T04:00:00.000Z","Florida International",5,TRUE,"neutral","Louisiana Tech","Conference USA","Conference USA"
"378","2024-10-08T23:00:00.000Z","Florida International",7,TRUE,"away","Liberty","Conference USA","Conference USA"
"379","2024-10-17T01:00:00.000Z","Florida International",8,TRUE,"away","UTEP","Conference USA","Conference USA"
"380","2024-10-22T23:30:00.000Z","Florida International",9,TRUE,"neutral","Sam Houston State","Conference USA","Conference USA"
"381","2024-10-29T23:00:00.000Z","Florida International",10,TRUE,"neutral","New Mexico State","Conference USA","Conference USA"
"382","2024-11-16T05:00:00.000Z","Florida International",12,TRUE,"away","Jacksonville State","Conference USA","Conference USA"
"383","2024-11-23T05:00:00.000Z","Florida International",13,TRUE,"away","Kennesaw State","Conference USA","Conference USA"
"384","2024-11-30T05:00:00.000Z","Florida International",14,TRUE,"neutral","Middle Tennessee","Conference USA","Conference USA"
"385","2024-08-24T16:00:00.000Z","Florida State",1,TRUE,"neutral","Georgia Tech","ACC","ACC"
"386","2024-09-02T23:30:00.000Z","Florida State",1,TRUE,"home","Boston College","ACC","ACC"
"387","2024-09-14T16:00:00.000Z","Florida State",3,FALSE,"home","Memphis","American Athletic","ACC"
"388","2024-09-21T04:00:00.000Z","Florida State",4,TRUE,"home","California","ACC","ACC"
"389","2024-09-28T04:00:00.000Z","Florida State",5,TRUE,"away","SMU","ACC","ACC"
"390","2024-10-05T04:00:00.000Z","Florida State",6,TRUE,"home","Clemson","ACC","ACC"
"391","2024-10-18T23:00:00.000Z","Florida State",8,TRUE,"away","Duke","ACC","ACC"
"392","2024-10-26T04:00:00.000Z","Florida State",9,TRUE,"away","Miami","ACC","ACC"
"393","2024-11-02T04:00:00.000Z","Florida State",10,TRUE,"home","North Carolina","ACC","ACC"
"394","2024-11-10T00:30:00.000Z","Florida State",11,FALSE,"away","Notre Dame","FBS Independents","ACC"
"395","2024-11-23T05:00:00.000Z","Florida State",13,FALSE,"home","Charleston Southern",NA,"ACC"
"396","2024-11-30T05:00:00.000Z","Florida State",14,FALSE,"home","Florida","SEC","ACC"
"397","2024-08-31T23:30:00.000Z","Fresno State",1,FALSE,"away","Michigan","Big Ten","Mountain West"
"398","2024-09-07T04:00:00.000Z","Fresno State",2,FALSE,"home","Sacramento State",NA,"Mountain West"
"399","2024-09-15T02:30:00.000Z","Fresno State",3,FALSE,"home","New Mexico State","Conference USA","Mountain West"
"400","2024-09-22T01:30:00.000Z","Fresno State",4,TRUE,"away","New Mexico","Mountain West","Mountain West"
"401","2024-09-28T19:30:00.000Z","Fresno State",5,TRUE,"away","UNLV","Mountain West","Mountain West"
"402","2024-10-12T04:00:00.000Z","Fresno State",7,FALSE,"home","Washington State","Pac-12","Mountain West"
"403","2024-10-19T02:30:00.000Z","Fresno State",8,TRUE,"away","Nevada","Mountain West","Mountain West"
"404","2024-10-27T00:00:00.000Z","Fresno State",9,TRUE,"home","San José State","Mountain West","Mountain West"
"405","2024-11-02T23:00:00.000Z","Fresno State",10,TRUE,"home","Hawai'i","Mountain West","Mountain West"
"406","2024-11-09T05:00:00.000Z","Fresno State",11,TRUE,"away","Air Force","Mountain West","Mountain West"
"407","2024-11-24T03:30:00.000Z","Fresno State",13,TRUE,"home","Colorado State","Mountain West","Mountain West"
"408","2024-11-30T05:00:00.000Z","Fresno State",14,FALSE,"away","UCLA","Big Ten","Mountain West"
"409","2024-08-31T16:00:00.000Z","Georgia",1,FALSE,"neutral","Clemson","ACC","SEC"
"410","2024-09-07T18:00:00.000Z","Georgia",2,FALSE,"home","Tennessee Tech",NA,"SEC"
"411","2024-09-14T23:30:00.000Z","Georgia",3,TRUE,"away","Kentucky","SEC","SEC"
"412","2024-09-28T23:30:00.000Z","Georgia",5,TRUE,"away","Alabama","SEC","SEC"
"413","2024-10-05T04:00:00.000Z","Georgia",6,TRUE,"home","Auburn","SEC","SEC"
"414","2024-10-12T04:00:00.000Z","Georgia",7,TRUE,"home","Mississippi State","SEC","SEC"
"415","2024-10-19T04:00:00.000Z","Georgia",8,TRUE,"away","Texas","SEC","SEC"
"416","2024-11-02T19:30:00.000Z","Georgia",10,TRUE,"neutral","Florida","SEC","SEC"
"417","2024-11-09T05:00:00.000Z","Georgia",11,TRUE,"away","Ole Miss","SEC","SEC"
"418","2024-11-16T05:00:00.000Z","Georgia",12,TRUE,"home","Tennessee","SEC","SEC"
"419","2024-11-23T17:45:00.000Z","Georgia",13,FALSE,"home","UMass","FBS Independents","SEC"
"420","2024-11-30T00:30:00.000Z","Georgia",14,FALSE,"home","Georgia Tech","ACC","SEC"
"421","2024-08-31T20:00:00.000Z","Georgia Southern",1,FALSE,"home","Boise State","Mountain West","Sun Belt"
"422","2024-09-07T23:00:00.000Z","Georgia Southern",2,FALSE,"away","Nevada","Mountain West","Sun Belt"
"423","2024-09-14T22:00:00.000Z","Georgia Southern",3,FALSE,"home","South Carolina State",NA,"Sun Belt"
"424","2024-09-21T23:45:00.000Z","Georgia Southern",4,FALSE,"away","Ole Miss","SEC","Sun Belt"
"425","2024-09-28T04:00:00.000Z","Georgia Southern",5,TRUE,"away","Georgia State","Sun Belt","Sun Belt"
"426","2024-10-12T04:00:00.000Z","Georgia Southern",7,TRUE,"home","Marshall","Sun Belt","Sun Belt"
"427","2024-10-19T04:00:00.000Z","Georgia Southern",8,TRUE,"home","James Madison","Sun Belt","Sun Belt"
"428","2024-10-24T23:00:00.000Z","Georgia Southern",9,TRUE,"away","Old Dominion","Sun Belt","Sun Belt"
"429","2024-11-02T04:00:00.000Z","Georgia Southern",10,TRUE,"away","South Alabama","Sun Belt","Sun Belt"
"430","2024-11-16T05:00:00.000Z","Georgia Southern",12,TRUE,"home","Troy","Sun Belt","Sun Belt"
"431","2024-11-23T05:00:00.000Z","Georgia Southern",13,TRUE,"away","Coastal Carolina","Sun Belt","Sun Belt"
"432","2024-11-30T05:00:00.000Z","Georgia Southern",14,TRUE,"home","Appalachian State","Sun Belt","Sun Belt"
"433","2024-09-01T00:00:00.000Z","Georgia State",1,FALSE,"away","Georgia Tech","ACC","Sun Belt"
"434","2024-09-07T23:00:00.000Z","Georgia State",2,FALSE,"home","Chattanooga",NA,"Sun Belt"
"435","2024-09-14T23:00:00.000Z","Georgia State",3,FALSE,"home","Vanderbilt","SEC","Sun Belt"
"436","2024-09-28T04:00:00.000Z","Georgia State",5,TRUE,"home","Georgia Southern","Sun Belt","Sun Belt"
"437","2024-10-12T04:00:00.000Z","Georgia State",7,TRUE,"home","Old Dominion","Sun Belt","Sun Belt"
"438","2024-10-18T00:00:00.000Z","Georgia State",8,TRUE,"away","Marshall","Sun Belt","Sun Belt"
"439","2024-10-26T04:00:00.000Z","Georgia State",9,TRUE,"away","Appalachian State","Sun Belt","Sun Belt"
"440","2024-11-01T23:00:00.000Z","Georgia State",10,FALSE,"away","Connecticut","FBS Independents","Sun Belt"
"441","2024-11-09T05:00:00.000Z","Georgia State",11,TRUE,"away","James Madison","Sun Belt","Sun Belt"
"442","2024-11-16T05:00:00.000Z","Georgia State",12,TRUE,"home","Arkansas State","Sun Belt","Sun Belt"
"443","2024-11-23T05:00:00.000Z","Georgia State",13,TRUE,"away","Texas State","Sun Belt","Sun Belt"
"444","2024-11-30T05:00:00.000Z","Georgia State",14,TRUE,"home","Coastal Carolina","Sun Belt","Sun Belt"
"445","2024-08-24T16:00:00.000Z","Georgia Tech",1,TRUE,"neutral","Florida State","ACC","ACC"
"446","2024-09-01T00:00:00.000Z","Georgia Tech",1,FALSE,"home","Georgia State","Sun Belt","ACC"
"447","2024-09-07T16:00:00.000Z","Georgia Tech",2,TRUE,"away","Syracuse","ACC","ACC"
"448","2024-09-14T19:30:00.000Z","Georgia Tech",3,FALSE,"home","VMI",NA,"ACC"
"449","2024-09-21T04:00:00.000Z","Georgia Tech",4,TRUE,"away","Louisville","ACC","ACC"
"450","2024-10-05T04:00:00.000Z","Georgia Tech",6,TRUE,"home","Duke","ACC","ACC"
"451","2024-10-12T04:00:00.000Z","Georgia Tech",7,TRUE,"away","North Carolina","ACC","ACC"
"452","2024-10-19T04:00:00.000Z","Georgia Tech",8,FALSE,"neutral","Notre Dame","FBS Independents","ACC"
"453","2024-10-26T04:00:00.000Z","Georgia Tech",9,TRUE,"away","Virginia Tech","ACC","ACC"
"454","2024-11-09T05:00:00.000Z","Georgia Tech",11,TRUE,"home","Miami","ACC","ACC"
"455","2024-11-22T00:30:00.000Z","Georgia Tech",13,TRUE,"home","NC State","ACC","ACC"
"456","2024-11-30T00:30:00.000Z","Georgia Tech",14,FALSE,"away","Georgia","SEC","ACC"
"457","2024-08-25T03:59:00.000Z","Hawai'i",1,FALSE,"home","Delaware State",NA,"Mountain West"
"458","2024-08-31T23:30:00.000Z","Hawai'i",1,FALSE,"home","UCLA","Big Ten","Mountain West"
"459","2024-09-14T23:00:00.000Z","Hawai'i",3,FALSE,"away","Sam Houston State","Conference USA","Mountain West"
"460","2024-09-22T03:59:00.000Z","Hawai'i",4,FALSE,"home","Northern Iowa",NA,"Mountain West"
"461","2024-10-06T00:00:00.000Z","Hawai'i",6,TRUE,"away","San Diego State","Mountain West","Mountain West"
"462","2024-10-13T03:00:00.000Z","Hawai'i",7,TRUE,"home","Boise State","Mountain West","Mountain West"
"463","2024-10-19T04:00:00.000Z","Hawai'i",8,FALSE,"away","Washington State","Pac-12","Mountain West"
"464","2024-10-27T03:59:00.000Z","Hawai'i",9,TRUE,"home","Nevada","Mountain West","Mountain West"
"465","2024-11-02T23:00:00.000Z","Hawai'i",10,TRUE,"away","Fresno State","Mountain West","Mountain West"
"466","2024-11-10T02:00:00.000Z","Hawai'i",11,TRUE,"home","UNLV","Mountain West","Mountain West"
"467","2024-11-16T20:00:00.000Z","Hawai'i",12,TRUE,"away","Utah State","Mountain West","Mountain West"
"468","2024-12-01T04:00:00.000Z","Hawai'i",14,TRUE,"home","New Mexico","Mountain West","Mountain West"
"469","2024-08-31T23:00:00.000Z","Houston",1,FALSE,"home","UNLV","Mountain West","Big 12"
"470","2024-09-07T23:45:00.000Z","Houston",2,FALSE,"away","Oklahoma","SEC","Big 12"
"471","2024-09-15T00:00:00.000Z","Houston",3,FALSE,"home","Rice","American Athletic","Big 12"
"472","2024-09-21T04:00:00.000Z","Houston",4,TRUE,"away","Cincinnati","Big 12","Big 12"
"473","2024-09-28T04:00:00.000Z","Houston",5,TRUE,"home","Iowa State","Big 12","Big 12"
"474","2024-10-04T23:30:00.000Z","Houston",6,TRUE,"away","TCU","Big 12","Big 12"
"475","2024-10-19T04:00:00.000Z","Houston",8,TRUE,"neutral","Kansas","Big 12","Big 12"
"476","2024-10-26T04:00:00.000Z","Houston",9,TRUE,"home","Utah","Big 12","Big 12"
"477","2024-11-02T04:00:00.000Z","Houston",10,TRUE,"home","Kansas State","Big 12","Big 12"
"478","2024-11-16T03:15:00.000Z","Houston",12,TRUE,"away","Arizona","Big 12","Big 12"
"479","2024-11-23T05:00:00.000Z","Houston",13,TRUE,"home","Baylor","Big 12","Big 12"
"480","2024-11-30T05:00:00.000Z","Houston",14,TRUE,"away","BYU","Big 12","Big 12"
"481","2024-08-30T01:00:00.000Z","Illinois",1,FALSE,"home","Eastern Illinois",NA,"Big Ten"
"482","2024-09-07T23:00:00.000Z","Illinois",2,FALSE,"home","Kansas","Big 12","Big Ten"
"483","2024-09-14T16:00:00.000Z","Illinois",3,FALSE,"home","Central Michigan","Mid-American","Big Ten"
"484","2024-09-21T00:00:00.000Z","Illinois",4,TRUE,"away","Nebraska","Big Ten","Big Ten"
"485","2024-09-28T04:00:00.000Z","Illinois",5,TRUE,"away","Penn State","Big Ten","Big Ten"
"486","2024-10-12T04:00:00.000Z","Illinois",7,TRUE,"home","Purdue","Big Ten","Big Ten"
"487","2024-10-19T04:00:00.000Z","Illinois",8,TRUE,"home","Michigan","Big Ten","Big Ten"
"488","2024-10-26T04:00:00.000Z","Illinois",9,TRUE,"away","Oregon","Big Ten","Big Ten"
"489","2024-11-02T04:00:00.000Z","Illinois",10,TRUE,"home","Minnesota","Big Ten","Big Ten"
"490","2024-11-16T05:00:00.000Z","Illinois",12,TRUE,"home","Michigan State","Big Ten","Big Ten"
"491","2024-11-23T05:00:00.000Z","Illinois",13,TRUE,"away","Rutgers","Big Ten","Big Ten"
"492","2024-11-30T05:00:00.000Z","Illinois",14,TRUE,"neutral","Northwestern","Big Ten","Big Ten"
"493","2024-08-31T19:30:00.000Z","Indiana",1,FALSE,"home","Florida International","Conference USA","Big Ten"
"494","2024-09-06T23:00:00.000Z","Indiana",2,FALSE,"home","Western Illinois",NA,"Big Ten"
"495","2024-09-14T23:30:00.000Z","Indiana",3,TRUE,"away","UCLA","Big Ten","Big Ten"
"496","2024-09-21T04:00:00.000Z","Indiana",4,FALSE,"home","Charlotte","American Athletic","Big Ten"
"497","2024-09-28T04:00:00.000Z","Indiana",5,TRUE,"home","Maryland","Big Ten","Big Ten"
"498","2024-10-05T04:00:00.000Z","Indiana",6,TRUE,"neutral","Northwestern","Big Ten","Big Ten"
"499","2024-10-19T04:00:00.000Z","Indiana",8,TRUE,"home","Nebraska","Big Ten","Big Ten"
"500","2024-10-26T04:00:00.000Z","Indiana",9,TRUE,"home","Washington","Big Ten","Big Ten"
"501","2024-11-02T04:00:00.000Z","Indiana",10,TRUE,"away","Michigan State","Big Ten","Big Ten"
"502","2024-11-09T05:00:00.000Z","Indiana",11,TRUE,"home","Michigan","Big Ten","Big Ten"
"503","2024-11-23T05:00:00.000Z","Indiana",13,TRUE,"away","Ohio State","Big Ten","Big Ten"
"504","2024-11-30T05:00:00.000Z","Indiana",14,TRUE,"home","Purdue","Big Ten","Big Ten"
"505","2024-08-31T16:00:00.000Z","Iowa",1,FALSE,"home","Illinois State",NA,"Big Ten"
"506","2024-09-07T19:30:00.000Z","Iowa",2,FALSE,"home","Iowa State","Big 12","Big Ten"
"507","2024-09-14T20:00:00.000Z","Iowa",3,FALSE,"home","Troy","Sun Belt","Big Ten"
"508","2024-09-21T04:00:00.000Z","Iowa",4,TRUE,"away","Minnesota","Big Ten","Big Ten"
"509","2024-10-05T04:00:00.000Z","Iowa",6,TRUE,"away","Ohio State","Big Ten","Big Ten"
"510","2024-10-12T04:00:00.000Z","Iowa",7,TRUE,"home","Washington","Big Ten","Big Ten"
"511","2024-10-19T04:00:00.000Z","Iowa",8,TRUE,"away","Michigan State","Big Ten","Big Ten"
"512","2024-10-26T19:30:00.000Z","Iowa",9,TRUE,"home","Northwestern","Big Ten","Big Ten"
"513","2024-11-02T04:00:00.000Z","Iowa",10,TRUE,"home","Wisconsin","Big Ten","Big Ten"
"514","2024-11-09T02:00:00.000Z","Iowa",11,TRUE,"away","UCLA","Big Ten","Big Ten"
"515","2024-11-23T05:00:00.000Z","Iowa",13,TRUE,"away","Maryland","Big Ten","Big Ten"
"516","2024-11-30T00:30:00.000Z","Iowa",14,TRUE,"home","Nebraska","Big Ten","Big Ten"
"517","2024-08-31T19:30:00.000Z","Iowa State",1,FALSE,"home","North Dakota",NA,"Big 12"
"518","2024-09-07T19:30:00.000Z","Iowa State",2,FALSE,"away","Iowa","Big Ten","Big 12"
"519","2024-09-21T18:00:00.000Z","Iowa State",4,FALSE,"home","Arkansas State","Sun Belt","Big 12"
"520","2024-09-28T04:00:00.000Z","Iowa State",5,TRUE,"away","Houston","Big 12","Big 12"
"521","2024-10-05T04:00:00.000Z","Iowa State",6,TRUE,"home","Baylor","Big 12","Big 12"
"522","2024-10-12T04:00:00.000Z","Iowa State",7,TRUE,"away","West Virginia","Big 12","Big 12"
