"","date","type","game_id","year","location","team","opponent"
"8765",2024-01-09,"conf","DukePittsburgh1-9",2024,"away","Duke","Pittsburgh"
"8766",2024-01-09,"conf","Texas A&MAuburn1-9",2024,"away","Texas A&M","Auburn"
"8767",2024-01-09,"conf","Air ForceNevada1-9",2024,"away","Air Force","Nevada"
"8768",2024-01-09,"conf","PurdueNebraska1-9",2024,"away","Purdue","Nebraska"
"8769",2024-01-09,"conf","TexasCincinnati1-9",2024,"away","Texas","Cincinnati"
"8770",2024-01-09,"conf","ColumbiaCornell1-9",2024,"away","Columbia","Cornell"
"8771",2024-01-09,"conf","Kansas St.West Virginia1-9",2024,"away","Kansas St.","West Virginia"
"8772",2024-01-09,"conf","San Diego St.San Jose St.1-9",2024,"away","San Diego St.","San Jose St."
"8773",2024-01-09,"conf","Oklahoma St.Texas Tech1-9",2024,"away","Oklahoma St.","Texas Tech"
"8774",2024-01-09,"conf","Miami OHBuffalo1-9",2024,"away","Miami OH","Buffalo"
"8775",2024-01-09,"conf","OklahomaTCU1-9",2024,"away","Oklahoma","TCU"
"8776",2024-01-09,"conf","South CarolinaAlabama1-9",2024,"away","South Carolina","Alabama"
"8777",2024-01-09,"conf","MissouriKentucky1-9",2024,"away","Missouri","Kentucky"
"8778",2024-01-09,"conf","Colorado St.Boise St.1-9",2024,"away","Colorado St.","Boise St."
"8779",2024-01-09,"conf","Seton HallGeorgetown1-9",2024,"away","Seton Hall","Georgetown"
"8780",2024-01-09,"conf","New MexicoUNLV1-9",2024,"away","New Mexico","UNLV"
"8781",2024-01-09,"conf","HoustonIowa St.1-9",2024,"away","Houston","Iowa St."
"8782",2024-01-09,"conf","VCUGeorge Mason1-9",2024,"away","VCU","George Mason"
"8783",2024-01-10,"conf","North CarolinaNorth Carolina St.1-10",2024,"away","North Carolina","North Carolina St."
"8784",2024-01-10,"conf","Wright St.Robert Morris1-10",2024,"away","Wright St.","Robert Morris"
"8785",2024-01-10,"conf","The CitadelFurman1-10",2024,"away","The Citadel","Furman"
"8786",2024-01-10,"conf","Illinois ChicagoNorthern Iowa1-10",2024,"away","Illinois Chicago","Northern Iowa"
"8787",2024-01-10,"conf","ConnecticutXavier1-10",2024,"away","Connecticut","Xavier"
"8788",2024-01-10,"conf","TulsaCharlotte1-10",2024,"away","Tulsa","Charlotte"
"8789",2024-01-10,"conf","Boston CollegeSyracuse1-10",2024,"away","Boston College","Syracuse"
"8790",2024-01-10,"conf","NorthwesternPenn St.1-10",2024,"away","Northwestern","Penn St."
"8791",2024-01-10,"conf","WinthropPresbyterian1-10",2024,"away","Winthrop","Presbyterian"
"8792",2024-01-10,"conf","ButlerMarquette1-10",2024,"away","Butler","Marquette"
"8793",2024-01-10,"conf","Western KentuckySam Houston St.1-10",2024,"away","Western Kentucky","Sam Houston St."
"8794",2024-01-10,"conf","ProvidenceSt. John's1-10",2024,"away","Providence","St. John's"
"8795",2024-01-10,"conf","LouisvilleMiami FL1-10",2024,"away","Louisville","Miami FL"
"8796",2024-01-10,"conf","Murray St.Missouri St.1-10",2024,"away","Murray St.","Missouri St."
"8797",2024-01-10,"conf","UTSAMemphis1-10",2024,"away","UTSA","Memphis"
"8798",2024-01-10,"conf","AmericanBoston University1-10",2024,"away","American","Boston University"
"8799",2024-01-10,"conf","Charleston SouthernGardner Webb1-10",2024,"away","Charleston Southern","Gardner Webb"
"8800",2024-01-10,"conf","Georgia SouthernMarshall1-10",2024,"away","Georgia Southern","Marshall"
"8801",2024-01-10,"conf","TennesseeMississippi St.1-10",2024,"away","Tennessee","Mississippi St."
"8802",2024-01-10,"conf","FloridaMississippi1-10",2024,"away","Florida","Mississippi"
"8803",2024-01-10,"nc","Chicago St.Fairleigh Dickinson1-10",2024,"away","Chicago St.","Fairleigh Dickinson"
"8804",2024-01-10,"conf","Fort WayneYoungstown St.1-10",2024,"away","Fort Wayne","Youngstown St."
"8805",2024-01-10,"conf","Florida Gulf CoastQueens1-10",2024,"away","Florida Gulf Coast","Queens"
"8806",2024-01-10,"conf","Southern IllinoisValparaiso1-10",2024,"away","Southern Illinois","Valparaiso"
"8807",2024-01-10,"conf","MercerWofford1-10",2024,"away","Mercer","Wofford"
"8808",2024-01-10,"conf","Jacksonville St.Liberty1-10",2024,"away","Jacksonville St.","Liberty"
"8809",2024-01-10,"conf","East CarolinaTemple1-10",2024,"away","East Carolina","Temple"
"8810",2024-01-10,"conf","Northern KentuckyOakland1-10",2024,"away","Northern Kentucky","Oakland"
"8811",2024-01-10,"conf","ColoradoCalifornia1-10",2024,"away","Colorado","California"
"8812",2024-01-10,"conf","Western CarolinaEast Tennessee St.1-10",2024,"away","Western Carolina","East Tennessee St."
"8813",2024-01-10,"conf","EvansvilleBradley1-10",2024,"away","Evansville","Bradley"
"8814",2024-01-10,"conf","KansasUCF1-10",2024,"away","Kansas","UCF"
"8815",2024-01-10,"conf","LafayetteColgate1-10",2024,"away","Lafayette","Colgate"
"8816",2024-01-10,"conf","WisconsinOhio St.1-10",2024,"away","Wisconsin","Ohio St."
"8817",2024-01-10,"conf","Green BayIUPUI1-10",2024,"away","Green Bay","IUPUI"
"8818",2024-01-10,"conf","La SalleMassachusetts1-10",2024,"away","La Salle","Massachusetts"
"8819",2024-01-10,"conf","ClemsonVirginia Tech1-10",2024,"away","Clemson","Virginia Tech"
"8820",2024-01-10,"conf","Indiana St.Drake1-10",2024,"away","Indiana St.","Drake"
"8821",2024-01-10,"conf","Saint Joseph'sSaint Louis1-10",2024,"away","Saint Joseph's","Saint Louis"
"8822",2024-01-10,"conf","BucknellLehigh1-10",2024,"away","Bucknell","Lehigh"
"8823",2024-01-10,"conf","NavyHoly Cross1-10",2024,"away","Navy","Holy Cross"
"8824",2024-01-10,"conf","ArkansasGeorgia1-10",2024,"away","Arkansas","Georgia"
"8825",2024-01-10,"conf","Louisiana LafayetteTroy1-10",2024,"away","Louisiana Lafayette","Troy"
"8826",2024-01-10,"conf","StetsonKennesaw St.1-10",2024,"away","Stetson","Kennesaw St."
"8827",2024-01-10,"conf","Washington St.USC1-10",2024,"away","Washington St.","USC"
"8828",2024-01-10,"conf","Loyola MDArmy1-10",2024,"away","Loyola MD","Army"
"8829",2024-01-10,"conf","Illinois St.Belmont1-10",2024,"away","Illinois St.","Belmont"
"8830",2024-01-10,"conf","UNC AshevilleHigh Point1-10",2024,"away","UNC Asheville","High Point"
"8831",2024-01-10,"conf","RadfordLongwood1-10",2024,"away","Radford","Longwood"
"8832",2024-01-11,"conf","Cal St. BakersfieldUC Santa Barbara1-11",2024,"away","Cal St. Bakersfield","UC Santa Barbara"
"8833",2024-01-11,"conf","Idaho St.Portland St.1-11",2024,"away","Idaho St.","Portland St."
"8834",2024-01-11,"conf","Florida AtlanticTulane1-11",2024,"away","Florida Atlantic","Tulane"
"8835",2024-01-11,"conf","New Mexico St.FIU1-11",2024,"away","New Mexico St.","FIU"
"8836",2024-01-11,"conf","HofstraNortheastern1-11",2024,"away","Hofstra","Northeastern"
"8837",2024-01-11,"conf","SeattleUT Rio Grande Valley1-11",2024,"away","Seattle","UT Rio Grande Valley"
"8838",2024-01-11,"conf","Cal St. NorthridgeUC Davis1-11",2024,"away","Cal St. Northridge","UC Davis"
"8839",2024-01-11,"conf","MichiganMaryland1-11",2024,"away","Michigan","Maryland"
"8840",2024-01-11,"conf","Abilene ChristianGrand Canyon1-11",2024,"away","Abilene Christian","Grand Canyon"
"8841",2024-01-11,"conf","San FranciscoSan Diego1-11",2024,"away","San Francisco","San Diego"
"8842",2024-01-11,"conf","North Dakota St.UMKC1-11",2024,"away","North Dakota St.","UMKC"
"8843",2024-01-11,"conf","South DakotaOral Roberts1-11",2024,"away","South Dakota","Oral Roberts"
"8844",2024-01-11,"conf","Weber St.Sacramento St.1-11",2024,"away","Weber St.","Sacramento St."
"8845",2024-01-11,"conf","New HampshireMaine1-11",2024,"away","New Hampshire","Maine"
"8846",2024-01-11,"conf","Stephen F. AustinUtah Tech1-11",2024,"away","Stephen F. Austin","Utah Tech"
"8847",2024-01-11,"conf","Eastern KentuckyCentral Arkansas1-11",2024,"away","Eastern Kentucky","Central Arkansas"
"8848",2024-01-11,"conf","UCLAUtah1-11",2024,"away","UCLA","Utah"
"8849",2024-01-11,"conf","PacificPepperdine1-11",2024,"away","Pacific","Pepperdine"
"8850",2024-01-11,"conf","VMIChattanooga1-11",2024,"away","VMI","Chattanooga"
"8851",2024-01-11,"conf","Northern ArizonaMontana St.1-11",2024,"away","Northern Arizona","Montana St."
"8852",2024-01-11,"conf","Western IllinoisTennessee Martin1-11",2024,"away","Western Illinois","Tennessee Martin"
"8853",2024-01-11,"conf","Morehead St.Eastern Illinois1-11",2024,"away","Morehead St.","Eastern Illinois"
"8854",2024-01-11,"conf","Texas St.Arkansas St.1-11",2024,"away","Texas St.","Arkansas St."
"8855",2024-01-11,"conf","Michigan St.Illinois1-11",2024,"away","Michigan St.","Illinois"
"8856",2024-01-11,"conf","North DakotaNebraska Omaha1-11",2024,"away","North Dakota","Nebraska Omaha"
"8857",2024-01-11,"conf","Cal PolyUC Riverside1-11",2024,"away","Cal Poly","UC Riverside"
"8858",2024-01-11,"conf","Stony BrookTowson1-11",2024,"away","Stony Brook","Towson"
"8859",2024-01-11,"conf","MonmouthUNC Wilmington1-11",2024,"away","Monmouth","UNC Wilmington"
"8860",2024-01-11,"conf","BellarmineNorth Alabama1-11",2024,"away","Bellarmine","North Alabama"
"8861",2024-01-11,"conf","ElonCollege of Charleston1-11",2024,"away","Elon","College of Charleston"
"8862",2024-01-11,"conf","Appalachian St.Coastal Carolina1-11",2024,"away","Appalachian St.","Coastal Carolina"
"8863",2024-01-11,"conf","Long Beach St.UC San Diego1-11",2024,"away","Long Beach St.","UC San Diego"
"8864",2024-01-11,"conf","UNC GreensboroSamford1-11",2024,"away","UNC Greensboro","Samford"
"8865",2024-01-11,"conf","DrexelNorth Carolina A&T1-11",2024,"away","Drexel","North Carolina A&T"
"8866",2024-01-11,"conf","NJITUMass Lowell1-11",2024,"away","NJIT","UMass Lowell"
"8867",2024-01-11,"conf","Tarleton St.Cal Baptist1-11",2024,"away","Tarleton St.","Cal Baptist"
"8868",2024-01-11,"conf","South Dakota St.St. Thomas1-11",2024,"away","South Dakota St.","St. Thomas"
"8869",2024-01-11,"conf","Arizona St.Washington1-11",2024,"away","Arizona St.","Washington"
"8870",2024-01-11,"conf","UMBCVermont1-11",2024,"away","UMBC","Vermont"
"8871",2024-01-11,"conf","Southern MissLouisiana Monroe1-11",2024,"away","Southern Miss","Louisiana Monroe"
"8872",2024-01-11,"conf","South AlabamaJames Madison1-11",2024,"away","South Alabama","James Madison"
"8873",2024-01-11,"conf","Southern IndianaSIU Edwardsville1-11",2024,"away","Southern Indiana","SIU Edwardsville"
"8874",2024-01-11,"conf","Northern ColoradoMontana1-11",2024,"away","Northern Colorado","Montana"
"8875",2024-01-11,"conf","Louisiana TechMiddle Tennessee1-11",2024,"away","Louisiana Tech","Middle Tennessee"
"8876",2024-01-11,"conf","PortlandSaint Mary's1-11",2024,"away","Portland","Saint Mary's"
"8877",2024-01-11,"conf","GonzagaSanta Clara1-11",2024,"away","Gonzaga","Santa Clara"
"8878",2024-01-11,"conf","DelawareCampbell1-11",2024,"away","Delaware","Campbell"
"8879",2024-01-11,"conf","Old DominionGeorgia St.1-11",2024,"away","Old Dominion","Georgia St."
"8880",2024-01-11,"conf","LindenwoodSoutheast Missouri St.1-11",2024,"away","Lindenwood","Southeast Missouri St."
"8881",2024-01-11,"conf","StanfordOregon St.1-11",2024,"away","Stanford","Oregon St."
"8882",2024-01-11,"conf","William & MaryHampton1-11",2024,"away","William & Mary","Hampton"
"8883",2024-01-11,"conf","Utah ValleyUT Arlington1-11",2024,"away","Utah Valley","UT Arlington"
"8884",2024-01-11,"conf","BinghamtonBryant1-11",2024,"away","Binghamton","Bryant"
"8885",2024-01-12,"conf","MinnesotaIndiana1-12",2024,"away","Minnesota","Indiana"
"8886",2024-01-12,"conf","Wright St.Youngstown St.1-12",2024,"away","Wright St.","Youngstown St."
"8887",2024-01-12,"conf","UC IrvineHawaii1-12",2024,"away","UC Irvine","Hawaii"
"8888",2024-01-12,"conf","SienaCanisius1-12",2024,"away","Siena","Canisius"
"8889",2024-01-12,"conf","Fort WayneRobert Morris1-12",2024,"away","Fort Wayne","Robert Morris"
"8890",2024-01-12,"conf","DePaulVillanova1-12",2024,"away","DePaul","Villanova"
"8891",2024-01-12,"conf","QuinnipiacMarist1-12",2024,"away","Quinnipiac","Marist"
"8892",2024-01-12,"conf","RiceSouth Florida1-12",2024,"away","Rice","South Florida"
"8893",2024-01-12,"conf","ManhattanRider1-12",2024,"away","Manhattan","Rider"
"8894",2024-01-12,"conf","JacksonvilleNorth Florida1-12",2024,"away","Jacksonville","North Florida"
"8895",2024-01-12,"conf","Boise St.Nevada1-12",2024,"away","Boise St.","Nevada"
"8896",2024-01-12,"conf","NebraskaIowa1-12",2024,"away","Nebraska","Iowa"
"8897",2024-01-12,"conf","Cleveland St.Milwaukee1-12",2024,"away","Cleveland St.","Milwaukee"
"8898",2024-01-12,"conf","StetsonQueens1-12",2024,"away","Stetson","Queens"
"8899",2024-01-12,"conf","FairfieldNiagara1-12",2024,"away","Fairfield","Niagara"
"8900",2024-01-12,"conf","Florida Gulf CoastKennesaw St.1-12",2024,"away","Florida Gulf Coast","Kennesaw St."
"8901",2024-01-12,"conf","DaytonDuquesne1-12",2024,"away","Dayton","Duquesne"
"8902",2024-01-13,"conf","Long Beach St.UC Santa Barbara1-13",2024,"away","Long Beach St.","UC Santa Barbara"
"8903",2024-01-13,"conf","Arkansas Pine BluffTexas Southern1-13",2024,"away","Arkansas Pine Bluff","Texas Southern"
"8904",2024-01-13,"conf","Weber St.Portland St.1-13",2024,"away","Weber St.","Portland St."
"8905",2024-01-13,"conf","North Carolina St.Louisville1-13",2024,"away","North Carolina St.","Louisville"
"8906",2024-01-13,"conf","Kent St.Central Michigan1-13",2024,"away","Kent St.","Central Michigan"
"8907",2024-01-13,"conf","East Tennessee St.Furman1-13",2024,"away","East Tennessee St.","Furman"
"8908",2024-01-13,"conf","UTEPFIU1-13",2024,"away","UTEP","FIU"
"8909",2024-01-13,"conf","BYUUCF1-13",2024,"away","BYU","UCF"
"8910",2024-01-13,"conf","BradleyIllinois Chicago1-13",2024,"away","Bradley","Illinois Chicago"
"8911",2024-01-13,"conf","XavierProvidence1-13",2024,"away","Xavier","Providence"
"8912",2024-01-13,"conf","CharlotteUTSA1-13",2024,"away","Charlotte","UTSA"
"8913",2024-01-13,"conf","VirginiaWake Forest1-13",2024,"away","Virginia","Wake Forest"
"8914",2024-01-13,"conf","TowsonNortheastern1-13",2024,"away","Towson","Northeastern"
"8915",2024-01-13,"conf","SeattleUT Arlington1-13",2024,"away","Seattle","UT Arlington"
"8916",2024-01-13,"conf","Utah St.UNLV1-13",2024,"away","Utah St.","UNLV"
"8917",2024-01-13,"conf","Ball St.Toledo1-13",2024,"away","Ball St.","Toledo"
"8918",2024-01-13,"conf","South Dakota St.Denver1-13",2024,"away","South Dakota St.","Denver"
"8919",2024-01-13,"conf","Cal St. FullertonCal St. Northridge1-13",2024,"away","Cal St. Fullerton","Cal St. Northridge"
"8920",2024-01-13,"conf","Abilene ChristianCal Baptist1-13",2024,"away","Abilene Christian","Cal Baptist"
"8921",2024-01-13,"conf","Boston CollegeClemson1-13",2024,"away","Boston College","Clemson"
"8922",2024-01-13,"conf","ArizonaWashington St.1-13",2024,"away","Arizona","Washington St."
"8923",2024-01-13,"conf","Penn St.Purdue1-13",2024,"away","Penn St.","Purdue"
"8924",2024-01-13,"conf","PepperdineSan Diego1-13",2024,"away","Pepperdine","San Diego"
"8925",2024-01-13,"conf","Cal St. BakersfieldUC Davis1-13",2024,"away","Cal St. Bakersfield","UC Davis"
"8926",2024-01-13,"conf","LSUAuburn1-13",2024,"away","LSU","Auburn"
"8927",2024-01-13,"conf","Fresno St.Wyoming1-13",2024,"away","Fresno St.","Wyoming"
"8928",2024-01-13,"conf","North DakotaUMKC1-13",2024,"away","North Dakota","UMKC"
"8929",2024-01-13,"conf","CincinnatiBaylor1-13",2024,"away","Cincinnati","Baylor"
"8930",2024-01-13,"conf","St. ThomasOral Roberts1-13",2024,"away","St. Thomas","Oral Roberts"
"8931",2024-01-13,"conf","OhioWestern Michigan1-13",2024,"away","Ohio","Western Michigan"
"8932",2024-01-13,"conf","RadfordWinthrop1-13",2024,"away","Radford","Winthrop"
"8933",2024-01-13,"conf","Bowling GreenNorthern Illinois1-13",2024,"away","Bowling Green","Northern Illinois"
"8934",2024-01-13,"conf","Georgia TechDuke1-13",2024,"away","Georgia Tech","Duke"
"8935",2024-01-13,"conf","Sam Houston St.Middle Tennessee1-13",2024,"away","Sam Houston St.","Middle Tennessee"
"8936",2024-01-13,"conf","Incarnate WordNorthwestern St.1-13",2024,"away","Incarnate Word","Northwestern St."
"8937",2024-01-13,"conf","Central ConnecticutSt. Francis PA1-13",2024,"away","Central Connecticut","St. Francis PA"
"8938",2024-01-13,"conf","SMUEast Carolina1-13",2024,"away","SMU","East Carolina"
"8939",2024-01-13,"conf","George MasonRichmond1-13",2024,"away","George Mason","Richmond"
"8940",2024-01-13,"conf","DavidsonGeorge Washington1-13",2024,"away","Davidson","George Washington"
"8941",2024-01-13,"conf","Missouri St.Evansville1-13",2024,"away","Missouri St.","Evansville"
"8942",2024-01-13,"conf","VanderbiltMississippi1-13",2024,"away","Vanderbilt","Mississippi"
"8943",2024-01-13,"conf","BuffaloAkron1-13",2024,"away","Buffalo","Akron"
"8944",2024-01-13,"conf","BellarmineCentral Arkansas1-13",2024,"away","Bellarmine","Central Arkansas"
"8945",2024-01-13,"conf","ArmyAmerican1-13",2024,"away","Army","American"
"8946",2024-01-13,"conf","Florida St.Notre Dame1-13",2024,"away","Florida St.","Notre Dame"
"8947",2024-01-13,"conf","St. John'sCreighton1-13",2024,"away","St. John's","Creighton"
"8948",2024-01-13,"conf","PacificLoyola Marymount1-13",2024,"away","Pacific","Loyola Marymount"
"8949",2024-01-13,"conf","KentuckyTexas A&M1-13",2024,"away","Kentucky","Texas A&M"
"8950",2024-01-13,"conf","TempleNorth Texas1-13",2024,"away","Temple","North Texas"
"8951",2024-01-13,"conf","Mississippi Valley St.Prairie View A&M1-13",2024,"away","Mississippi Valley St.","Prairie View A&M"
"8952",2024-01-13,"conf","PresbyterianGardner Webb1-13",2024,"away","Presbyterian","Gardner Webb"
"8953",2024-01-13,"conf","UNC GreensboroChattanooga1-13",2024,"away","UNC Greensboro","Chattanooga"
"8954",2024-01-13,"conf","Georgia SouthernGeorgia St.1-13",2024,"away","Georgia Southern","Georgia St."
"8955",2024-01-13,"conf","Northern ArizonaMontana1-13",2024,"away","Northern Arizona","Montana"
"8956",2024-01-13,"conf","Little RockTennessee Martin1-13",2024,"away","Little Rock","Tennessee Martin"
"8957",2024-01-13,"conf","Morehead St.SIU Edwardsville1-13",2024,"away","Morehead St.","SIU Edwardsville"
"8958",2024-01-13,"conf","TennesseeGeorgia1-13",2024,"away","Tennessee","Georgia"
"8959",2024-01-13,"conf","Texas St.Louisiana Monroe1-13",2024,"away","Texas St.","Louisiana Monroe"
"8960",2024-01-13,"conf","Jackson St.Alabama St.1-13",2024,"away","Jackson St.","Alabama St."
"8961",2024-01-13,"conf","Loyola ChicagoSaint Joseph's1-13",2024,"away","Loyola Chicago","Saint Joseph's"
"8962",2024-01-13,"conf","TexasWest Virginia1-13",2024,"away","Texas","West Virginia"
"8963",2024-01-13,"conf","Western IllinoisEastern Illinois1-13",2024,"away","Western Illinois","Eastern Illinois"
"8964",2024-01-13,"conf","StonehillFairleigh Dickinson1-13",2024,"away","Stonehill","Fairleigh Dickinson"
"8965",2024-01-13,"conf","DrakeSouthern Illinois1-13",2024,"away","Drake","Southern Illinois"
"8966",2024-01-13,"conf","San Diego St.New Mexico1-13",2024,"away","San Diego St.","New Mexico"
"8967",2024-01-13,"conf","North Dakota St.Nebraska Omaha1-13",2024,"away","North Dakota St.","Nebraska Omaha"
"8968",2024-01-13,"conf","Houston ChristianTexas A&M Commerce1-13",2024,"away","Houston Christian","Texas A&M Commerce"
"8969",2024-01-13,"conf","Utah ValleyUT Rio Grande Valley1-13",2024,"away","Utah Valley","UT Rio Grande Valley"
"8970",2024-01-13,"conf","Northern ColoradoMontana St.1-13",2024,"away","Northern Colorado","Montana St."
"8971",2024-01-13,"conf","Oklahoma St.Iowa St.1-13",2024,"away","Oklahoma St.","Iowa St."
"8972",2024-01-13,"conf","Grambling St.Bethune Cookman1-13",2024,"away","Grambling St.","Bethune Cookman"
"8973",2024-01-13,"conf","WoffordThe Citadel1-13",2024,"away","Wofford","The Citadel"
"8974",2024-01-13,"conf","UC San DiegoCal Poly1-13",2024,"away","UC San Diego","Cal Poly"
"8975",2024-01-13,"conf","Alcorn St.Alabama A&M1-13",2024,"away","Alcorn St.","Alabama A&M"
"8976",2024-01-13,"conf","DelawareUNC Wilmington1-13",2024,"away","Delaware","UNC Wilmington"
"8977",2024-01-13,"conf","MerrimackLe Moyne1-13",2024,"away","Merrimack","Le Moyne"
"8978",2024-01-13,"conf","NorthwesternWisconsin1-13",2024,"away","Northwestern","Wisconsin"
