"","id","season","week","seasonType","startDate","startTimeTBD","completed","neutralSite","conferenceGame","attendance","venueId","venue","homeId","homeTeam","homeClassification","homeConference","homePoints","homePostgameWinProbability","homePregameElo","homePostgameElo","awayId","awayTeam","awayClassification","awayConference","awayPoints","awayPostgameWinProbability","awayPregameElo","awayPostgameElo","excitementIndex","highlights","notes","homeConfShort","awayConfShort","homeConfFilter","awayConfFilter","start_utc","game_time_local","game_date","game_time","game_day","date_display","time_display","datetime_display","time_tbd","conference_display","isOvertime","totalOTs"
"52",401752665,2025,1,"regular","2025-08-30T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3697","Doak Campbell Stadium",52,"Florida State","fbs","ACC",31,0.966769397258759,1408,1477,333,"Alabama","fbs","SEC",17,0.0332306027412415,1824,1755,4.89069276087229,"",NA,"ACC","SEC","ACC","SEC",2025-08-30 19:30:00,2025-08-30 15:30:00,"2025-08-30","03:30 PM","Saturday","Aug 30","03:30 PM ET","Aug 30 03:30 PM ET",FALSE,"SEC vs ACC",FALSE,0
"53",401752669,2025,1,"regular","2025-08-30T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3917","Sanford Stadium",61,"Georgia","fbs","SEC",45,0.993129134178162,1998,2053,276,"Marshall","fbs","Sun Belt",7,0.00687086582183838,1574,1519,2.83195887268293,"",NA,"SEC","SUN","SEC","SUN",2025-08-30 19:30:00,2025-08-30 15:30:00,"2025-08-30","03:30 PM","Saturday","Aug 30","03:30 PM ET","Aug 30 03:30 PM ET",FALSE,"SUN vs SEC",FALSE,0
"54",401760359,2025,1,"regular","2025-08-30T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3713","Falcon Stadium",2005,"Air Force","fbs","Mountain West",49,0.994832575321198,1438,1438,2083,"Bucknell","fcs","Patriot",13,0.00516742467880249,NA,NA,3.44169286870915,"",NA,"MWC","Patriot","MWC","FCS",2025-08-30 19:30:00,2025-08-30 15:30:00,"2025-08-30","03:30 PM","Saturday","Aug 30","03:30 PM ET","Aug 30 03:30 PM ET",FALSE,"Patriot vs MWC",FALSE,0
"55",401756853,2025,1,"regular","2025-08-30T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3772","Jack Trice Stadium",66,"Iowa State","fbs","Big 12",55,0.99312299489975,1621,1621,233,"South Dakota","fcs","MVFC",7,0.00687700510025024,NA,NA,3.35460795277571,"",NA,"B12","MVFC","B12","FCS",2025-08-30 19:30:00,2025-08-30 15:30:00,"2025-08-30","03:30 PM","Saturday","Aug 30","03:30 PM ET","Aug 30 03:30 PM ET",FALSE,"MVFC vs B12",FALSE,0
"56",401757220,2025,1,"regular","2025-08-30T20:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3992","Williams Stadium (VA)",2335,"Liberty","fbs","Conference USA",28,0.947758376598358,1502,1502,311,"Maine","fcs","CAA",7,0.0522416234016418,NA,NA,5.50120989318347,"",NA,"CUSA","CAA","CUSA","FCS",2025-08-30 20:00:00,2025-08-30 16:00:00,"2025-08-30","04:00 PM","Saturday","Aug 30","04:00 PM ET","Aug 30 04:00 PM ET",FALSE,"CAA vs CUSA",FALSE,0
"57",401752804,2025,1,"regular","2025-08-30T20:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3626","Autzen Stadium",2483,"Oregon","fbs","Big Ten",59,0.993659794330597,1860,1860,147,"Montana State","fcs","Big Sky",13,0.00634020566940308,NA,NA,2.80044276896669,"",NA,"B10","Big Sky","B10","FCS",2025-08-30 20:00:00,2025-08-30 16:00:00,"2025-08-30","04:00 PM","Saturday","Aug 30","04:00 PM ET","Aug 30 04:00 PM ET",FALSE,"Big Sky vs B10",FALSE,0
"58",401752666,2025,1,"regular","2025-08-30T20:15:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3887","Razorback Stadium",8,"Arkansas","fbs","SEC",52,0.954650342464447,1574,1574,2010,"Alabama A&M","fcs","SWAC",7,0.045349657535553,NA,NA,3.68739589252343,"",NA,"SEC","SWAC","SEC","FCS",2025-08-30 20:15:00,2025-08-30 16:15:00,"2025-08-30","04:15 PM","Saturday","Aug 30","04:15 PM ET","Aug 30 04:15 PM ET",FALSE,"SWAC vs SEC",FALSE,0
"59",401762433,2025,1,"regular","2025-08-30T20:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3805","Simmons Bank Liberty Stadium",235,"Memphis","fbs","American Athletic",45,0.993450105190277,1604,1604,236,"Chattanooga","fcs","Southern",10,0.0065498948097229,NA,NA,2.82049571942945,"",NA,"AAC","Southern","AAC","FCS",2025-08-30 20:30:00,2025-08-30 16:30:00,"2025-08-30","04:30 PM","Saturday","Aug 30","04:30 PM ET","Aug 30 04:30 PM ET",FALSE,"Southern vs AAC",FALSE,0
"60",401761590,2025,1,"regular","2025-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3651","Bridgeforth Stadium",256,"James Madison","fbs","Sun Belt",45,0.989985942840576,1627,1627,2692,"Weber State","fcs","Big Sky",10,0.0100140571594238,NA,NA,2.76081392309662,"",NA,"SUN","Big Sky","SUN","FCS",2025-08-30 22:00:00,2025-08-30 18:00:00,"2025-08-30","06:00 PM","Saturday","Aug 30","06:00 PM ET","Aug 30 06:00 PM ET",FALSE,"Big Sky vs SUN",FALSE,0
"61",401752799,2025,1,"regular","2025-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3793","Kinnick Stadium",2294,"Iowa","fbs","Big Ten",34,0.99376630783081,1682,1682,399,"UAlbany","fcs","CAA",7,0.00623369216918945,NA,NA,3.70624704100486,"",NA,"B10","CAA","B10","FCS",2025-08-30 22:00:00,2025-08-30 18:00:00,"2025-08-30","06:00 PM","Saturday","Aug 30","06:00 PM ET","Aug 30 06:00 PM ET",FALSE,"CAA vs B10",FALSE,0
"62",401752675,2025,1,"regular","2025-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3835","Memorial Stadium (Norman, OK)",201,"Oklahoma","fbs","SEC",35,0.992429196834564,1650,1650,2287,"Illinois State","fcs","MVFC",3,0.00757080316543579,NA,NA,2.99839280620167,"",NA,"SEC","MVFC","SEC","FCS",2025-08-30 22:00:00,2025-08-30 18:00:00,"2025-08-30","06:00 PM","Saturday","Aug 30","06:00 PM ET","Aug 30 06:00 PM ET",FALSE,"MVFC vs SEC",FALSE,0
"63",401754616,2025,1,"regular","2025-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3923","Scott Stadium",258,"Virginia","fbs","ACC",48,0.992270946502686,1404,1521,324,"Coastal Carolina","fbs","Sun Belt",7,0.00772905349731445,1379,1262,3.31299027981971,"",NA,"ACC","SUN","ACC","SUN",2025-08-30 22:00:00,2025-08-30 18:00:00,"2025-08-30","06:00 PM","Saturday","Aug 30","06:00 PM ET","Aug 30 06:00 PM ET",FALSE,"SUN vs ACC",FALSE,0
"64",401761595,2025,1,"regular","2025-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3975","Veterans Memorial Stadium (AL)",2653,"Troy","fbs","Sun Belt",38,0.996663331985474,1476,1476,2447,"Nicholls","fcs","Southland",20,0.00333666801452637,NA,NA,6.05280629281017,"",NA,"SUN","Southland","SUN","FCS",2025-08-30 23:00:00,2025-08-30 19:00:00,"2025-08-30","07:00 PM","Saturday","Aug 30","07:00 PM ET","Aug 30 07:00 PM ET",FALSE,"Southland vs SUN",FALSE,0
"65",401757226,2025,1,"regular","2025-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3796","Houchens Industries-L.T. Smith Stadium",98,"Western Kentucky","fbs","Conference USA",55,0.987451016902924,1445,1445,2453,"North Alabama","fcs","UAC",6,0.0125489830970764,NA,NA,3.31061361903802,"",NA,"CUSA","UAC","CUSA","FCS",2025-08-30 23:00:00,2025-08-30 19:00:00,"2025-08-30","07:00 PM","Saturday","Aug 30","07:00 PM ET","Aug 30 07:00 PM ET",FALSE,"UAC vs CUSA",FALSE,0
"66",401752668,2025,1,"regular","2025-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3634","Ben Hill Griffin Stadium",57,"Florida","fbs","SEC",55,0.988946080207825,1678,1678,2341,"Long Island University","fcs","NEC",0,0.0110539197921753,NA,NA,2.38588307026192,"",NA,"SEC","NEC","SEC","FCS",2025-08-30 23:00:00,2025-08-30 19:00:00,"2025-08-30","07:00 PM","Saturday","Aug 30","07:00 PM ET","Aug 30 07:00 PM ET",FALSE,"NEC vs SEC",FALSE,0
"67",401752678,2025,1,"regular","2025-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3795","Kyle Field",245,"Texas A&M","fbs","SEC",42,0.495793968439102,1674,1700,2636,"UTSA","fbs","American Athletic",24,0.504206031560898,1529,1503,5.07140977087094,"",NA,"SEC","AAC","SEC","AAC",2025-08-30 23:00:00,2025-08-30 19:00:00,"2025-08-30","07:00 PM","Saturday","Aug 30","07:00 PM ET","Aug 30 07:00 PM ET",FALSE,"AAC vs SEC",FALSE,0
"68",401761591,2025,1,"regular","2025-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3625","Centennial Bank Stadium",2032,"Arkansas State","fbs","Sun Belt",42,0.993586659431458,1344,1344,2546,"Southeast Missouri State","fcs","Big South-OVC",24,0.00641334056854248,NA,NA,5.92428124657731,"",NA,"SUN","Big South-OVC","SUN","FCS",2025-08-30 23:00:00,2025-08-30 19:00:00,"2025-08-30","07:00 PM","Saturday","Aug 30","07:00 PM ET","Aug 30 07:00 PM ET",FALSE,"Big South-OVC vs SUN",FALSE,0
"69",401757222,2025,1,"regular","2025-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3725","Johnny ""Red"" Floyd Stadium",2393,"Middle Tennessee","fbs","Conference USA",14,0.0470785684883595,1228,1228,2046,"Austin Peay","fcs","UAC",34,0.95292143151164,NA,NA,3.46297443915742,"",NA,"CUSA","UAC","CUSA","FCS",2025-08-30 23:00:00,2025-08-30 19:00:00,"2025-08-30","07:00 PM","Saturday","Aug 30","07:00 PM ET","Aug 30 07:00 PM ET",FALSE,"UAC vs CUSA",FALSE,0
"70",401756855,2025,1,"regular","2025-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3636","Bill Snyder Family Stadium",2306,"Kansas State","fbs","Big 12",38,0.921013951301575,1664,1664,155,"North Dakota","fcs","MVFC",35,0.0789860486984253,NA,NA,8.2406263271359,"",NA,"B12","MVFC","B12","FCS",2025-08-30 23:00:00,2025-08-30 19:00:00,"2025-08-30","07:00 PM","Saturday","Aug 30","07:00 PM ET","Aug 30 07:00 PM ET",FALSE,"MVFC vs B12",FALSE,0
"71",401761593,2025,1,"regular","2025-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"6526","Hancock Whitney Stadium",6,"South Alabama","fbs","Sun Belt",38,0.991371333599091,1555,1555,2415,"Morgan State","fcs","MEAC",21,0.00862866640090942,NA,NA,5.20168414536455,"",NA,"SUN","MEAC","SUN","FCS",2025-08-30 23:00:00,2025-08-30 19:00:00,"2025-08-30","07:00 PM","Saturday","Aug 30","07:00 PM ET","Aug 30 07:00 PM ET",FALSE,"MEAC vs SUN",FALSE,0
"72",401752679,2025,1,"regular","2025-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3973","FirstBank Stadium",238,"Vanderbilt","fbs","SEC",45,0.988964974880219,1497,1497,2127,"Charleston Southern","fcs","Big South-OVC",3,0.0110350251197815,NA,NA,2.74518691086007,"",NA,"SEC","Big South-OVC","SEC","FCS",2025-08-30 23:00:00,2025-08-30 19:00:00,"2025-08-30","07:00 PM","Saturday","Aug 30","07:00 PM ET","Aug 30 07:00 PM ET",FALSE,"Big South-OVC vs SEC",FALSE,0
"73",401752808,2025,1,"regular","2025-08-30T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3558","Michigan Stadium",130,"Michigan","fbs","Big Ten",34,0.989814519882202,1772,1771,167,"New Mexico","fbs","Mountain West",17,0.0101854801177979,1331,1332,3.66315973980859,"",NA,"B10","MWC","B10","MWC",2025-08-30 23:30:00,2025-08-30 19:30:00,"2025-08-30","07:30 PM","Saturday","Aug 30","07:30 PM ET","Aug 30 07:30 PM ET",FALSE,"MWC vs B10",FALSE,0
"74",401757225,2025,1,"regular","2025-08-30T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3905","Maverik Stadium",328,"Utah State","fbs","Mountain West",28,0.822284877300262,1408,1418,2638,"UTEP","fbs","Conference USA",16,0.177715122699738,1240,1230,4.99655111838941,"",NA,"MWC","CUSA","MWC","CUSA",2025-08-30 23:30:00,2025-08-30 19:30:00,"2025-08-30","07:30 PM","Saturday","Aug 30","07:30 PM ET","Aug 30 07:30 PM ET",FALSE,"CUSA vs MWC",FALSE,0
"75",401756877,2025,1,"regular","2025-08-30T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3784","Jones AT&T Stadium",2641,"Texas Tech","fbs","Big 12",67,0.987635970115662,1571,1571,2029,"Arkansas-Pine Bluff","fcs","SWAC",7,0.0123640298843384,NA,NA,2.79902823307358,"",NA,"B12","SWAC","B12","FCS",2025-08-30 23:30:00,2025-08-30 19:30:00,"2025-08-30","07:30 PM","Saturday","Aug 30","07:30 PM ET","Aug 30 07:30 PM ET",FALSE,"SWAC vs B12",FALSE,0
"76",401752671,2025,1,"regular","2025-08-30T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3836","Memorial Stadium (Clemson, SC)",228,"Clemson","fbs","ACC",10,0.300218522548676,1704,1692,99,"LSU","fbs","SEC",17,0.699781477451324,1718,1730,5.00406527436525,"",NA,"ACC","SEC","ACC","SEC",2025-08-30 23:30:00,2025-08-30 19:30:00,"2025-08-30","07:30 PM","Saturday","Aug 30","07:30 PM ET","Aug 30 07:30 PM ET",FALSE,"SEC vs ACC",FALSE,0
"77",401752798,2025,1,"regular","2025-08-30T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"477","Los Angeles Memorial Coliseum",30,"USC","fbs","Big Ten",73,0.989977359771729,1676,1841,2623,"Missouri State","fbs","Conference USA",13,0.0100226402282715,1500,1335,3.02797353081897,"",NA,"B10","CUSA","B10","CUSA",2025-08-30 23:30:00,2025-08-30 19:30:00,"2025-08-30","07:30 PM","Saturday","Aug 30","07:30 PM ET","Aug 30 07:30 PM ET",FALSE,"CUSA vs B10",FALSE,0
"78",401757221,2025,1,"regular","2025-08-30T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3776","Joe Aillet Stadium",2348,"Louisiana Tech","fbs","Conference USA",24,0.954580426216125,1397,1397,2545,"SE Louisiana","fcs","Southland",0,0.0454195737838745,NA,NA,4.76342674489949,"",NA,"CUSA","Southland","CUSA","FCS",2025-08-30 23:30:00,2025-08-30 19:30:00,"2025-08-30","07:30 PM","Saturday","Aug 30","07:30 PM ET","Aug 30 07:30 PM ET",FALSE,"Southland vs CUSA",FALSE,0
"79",401752672,2025,1,"regular","2025-08-30T23:45:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3974","Vaught-Hemingway Stadium",145,"Ole Miss","fbs","SEC",63,0.993715286254883,1838,1939,2247,"Georgia State","fbs","Sun Belt",7,0.00628471374511719,1331,1230,3.42046038484477,"",NA,"SEC","SUN","SEC","SUN",2025-08-30 23:45:00,2025-08-30 19:45:00,"2025-08-30","07:45 PM","Saturday","Aug 30","07:45 PM ET","Aug 30 07:45 PM ET",FALSE,"SUN vs SEC",FALSE,0
"80",401762457,2025,1,"regular","2025-08-31T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3674","Chapman Stadium",202,"Tulsa","fbs","American Athletic",35,0.979242324829102,1041,1041,2000,"Abilene Christian","fcs","UAC",7,0.0207576751708984,NA,NA,3.55127265920326,"",NA,"AAC","UAC","AAC","FCS",2025-08-31,2025-08-30 20:00:00,"2025-08-30","08:00 PM","Saturday","Aug 30","08:00 PM ET","Aug 30 08:00 PM ET",FALSE,"UAC vs AAC",FALSE,0
"81",401761592,2025,1,"regular","2025-08-31T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3666","Cajun Field",309,"Louisiana","fbs","Sun Belt",12,0.25729101896286,1474,1463,242,"Rice","fbs","American Athletic",14,0.74270898103714,1326,1337,5.18798833054675,"",NA,"SUN","AAC","SUN","AAC",2025-08-31,2025-08-30 20:00:00,"2025-08-30","08:00 PM","Saturday","Aug 30","08:00 PM ET","Aug 30 08:00 PM ET",FALSE,"AAC vs SUN",FALSE,0
"82",401762435,2025,1,"regular","2025-08-31T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3825","DATCU Stadium",249,"North Texas","fbs","American Athletic",51,0.990288496017456,1411,1411,2320,"Lamar","fcs","Southland",0,0.00971150398254395,NA,NA,2.98211077027353,"",NA,"AAC","Southland","AAC","FCS",2025-08-31,2025-08-30 20:00:00,"2025-08-30","08:00 PM","Saturday","Aug 30","08:00 PM ET","Aug 30 08:00 PM ET",FALSE,"Southland vs AAC",FALSE,0
"83",401761594,2025,1,"regular","2025-08-31T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3644","Bobcat Stadium (TX)",326,"Texas State","fbs","Sun Belt",52,0.999502599239349,1593,1623,2199,"Eastern Michigan","fbs","Mid-American",27,0.000497400760650635,1283,1253,4.5033301708193,"",NA,"SUN","MAC","SUN","MAC",2025-08-31,2025-08-30 20:00:00,"2025-08-30","08:00 PM","Saturday","Aug 30","08:00 PM ET","Aug 30 08:00 PM ET",FALSE,"MAC vs SUN",FALSE,0
"84",401756851,2025,1,"regular","2025-08-31T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3801","LaVell Edwards Stadium",252,"BYU","fbs","Big 12",69,0.996555685997009,1644,1644,2502,"Portland State","fcs","Big Sky",0,0.00344431400299072,NA,NA,3.25803594005148,"",NA,"B12","Big Sky","B12","FCS",2025-08-31,2025-08-30 20:00:00,"2025-08-30","08:00 PM","Saturday","Aug 30","08:00 PM ET","Aug 30 08:00 PM ET",FALSE,"Big Sky vs B12",FALSE,0
"85",401754521,2025,1,"regular","2025-08-31T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3735","Gerald J. Ford Stadium",2567,"SMU","fbs","ACC",42,0.948707342147827,1717,1717,2837,"East Texas A&M","fcs","Southland",13,0.0512926578521729,NA,NA,3.66964226490802,"",NA,"ACC","Southland","ACC","FCS",2025-08-31 01:00:00,2025-08-30 21:00:00,"2025-08-30","09:00 PM","Saturday","Aug 30","09:00 PM ET","Aug 30 09:00 PM ET",FALSE,"Southland vs ACC",FALSE,0
"86",401757223,2025,1,"regular","2025-08-31T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3601","Aggie Memorial Stadium",166,"New Mexico State","fbs","Conference USA",19,0.803762853145599,1246,1246,2803,"Bryant","fcs","CAA",3,0.196237146854401,NA,NA,5.18143893252369,"",NA,"CUSA","CAA","CUSA","FCS",2025-08-31 01:00:00,2025-08-30 21:00:00,"2025-08-30","09:00 PM","Saturday","Aug 30","09:00 PM ET","Aug 30 09:00 PM ET",FALSE,"CAA vs CUSA",FALSE,0
"87",401760361,2025,1,"regular","2025-08-31T01:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3660","Valley Children's Stadium",278,"Fresno State","fbs","Mountain West",42,1,1441,1516,290,"Georgia Southern","fbs","Sun Belt",14,0,1457,1382,5.10344261828463,"",NA,"MWC","SUN","MWC","SUN",2025-08-31 01:30:00,2025-08-30 21:30:00,"2025-08-30","09:30 PM","Saturday","Aug 30","09:30 PM ET","Aug 30 09:30 PM ET",FALSE,"SUN vs MWC",FALSE,0
"88",401756850,2025,1,"regular","2025-08-31T02:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3947","Mountain America Stadium",9,"Arizona State","fbs","Big 12",38,0.985976219177246,1700,1700,2464,"Northern Arizona","fcs","Big Sky",19,0.0140237808227539,NA,NA,4.06877843508815,"",NA,"B12","Big Sky","B12","FCS",2025-08-31 02:00:00,2025-08-30 22:00:00,"2025-08-30","10:00 PM","Saturday","Aug 30","10:00 PM ET","Aug 30 10:00 PM ET",FALSE,"Big Sky vs B12",FALSE,0
"89",401752947,2025,1,"regular","2025-08-31T02:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3820","Gesa Field",265,"Washington State","fbs","Pac-12",13,0.149422898888588,1520,1520,70,"Idaho","fcs","Big Sky",10,0.850577101111412,NA,NA,5.31351156538666,"",NA,"P12","Big Sky","P12","FCS",2025-08-31 02:00:00,2025-08-30 22:00:00,"2025-08-30","10:00 PM","Saturday","Aug 30","10:00 PM ET","Aug 30 10:00 PM ET",FALSE,"Big Sky vs P12",FALSE,0
"90",401752936,2025,1,"regular","2025-08-31T02:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3893","Reser Stadium",204,"Oregon State","fbs","Pac-12",15,0.195058539509773,1406,1371,25,"California","fbs","ACC",34,0.804941460490227,1519,1554,2.81879306930768,"",NA,"P12","ACC","P12","ACC",2025-08-31 02:30:00,2025-08-30 22:30:00,"2025-08-30","10:30 PM","Saturday","Aug 30","10:30 PM ET","Aug 30 10:30 PM ET",FALSE,"ACC vs P12",FALSE,0
"91",401756849,2025,1,"regular","2025-08-31T02:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3619","Arizona Stadium",12,"Arizona","fbs","Big 12",40,0.928662657737732,1371,1451,62,"Hawai'i","fbs","Mountain West",6,0.0713373422622681,1258,1178,3.56281178211053,"",NA,"B12","MWC","B12","MWC",2025-08-31 02:30:00,2025-08-30 22:30:00,"2025-08-30","10:30 PM","Saturday","Aug 30","10:30 PM ET","Aug 30 10:30 PM ET",FALSE,"MWC vs B12",FALSE,0
"92",401752805,2025,1,"regular","2025-08-31T03:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3765","Husky Stadium",264,"Washington","fbs","Big Ten",38,0.999484777450562,1585,1604,36,"Colorado State","fbs","Mountain West",21,0.000515222549438477,1382,1363,5.21760791477446,"",NA,"B10","MWC","B10","MWC",2025-08-31 03:00:00,2025-08-30 23:00:00,"2025-08-30","11:00 PM","Saturday","Aug 30","11:00 PM ET","Aug 30 11:00 PM ET",FALSE,"MWC vs B10",FALSE,0
"93",401752800,2025,1,"regular","2025-08-31T03:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"1056","Rose Bowl",26,"UCLA","fbs","Big Ten",10,0,1492,1404,254,"Utah","fbs","Big 12",43,1,1542,1630,2.96631481543708,"",NA,"B10","B12","B10","B12",2025-08-31 03:00:00,2025-08-30 23:00:00,"2025-08-30","11:00 PM","Saturday","Aug 30","11:00 PM ET","Aug 30 11:00 PM ET",FALSE,"B12 vs B10",FALSE,0
"94",401752680,2025,1,"regular","2025-08-31T19:00:00.000Z",FALSE,TRUE,TRUE,FALSE,NA,"5348","Mercedes-Benz Stadium",2579,"South Carolina","fbs","SEC",24,0.775375485420227,1706,1729,259,"Virginia Tech","fbs","ACC",11,0.224624514579773,1598,1575,5.15186445521669,"","Aflac Kickoff","SEC","ACC","SEC","ACC",2025-08-31 19:00:00,2025-08-31 15:00:00,"2025-08-31","03:00 PM","Sunday","Aug 31","03:00 PM ET","Aug 31 03:00 PM ET",FALSE,"ACC vs SEC",FALSE,0
"95",401754522,2025,1,"regular","2025-08-31T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3948","Hard Rock Stadium",2390,"Miami","fbs","ACC",27,0.961649954319,1736,1743,87,"Notre Dame","fbs","FBS Independents",24,0.0383500456809998,2173,2166,5.31831249274859,"",NA,"ACC","IND","ACC","IND",2025-08-31 23:30:00,2025-08-31 19:30:00,"2025-08-31","07:30 PM","Sunday","Aug 31","07:30 PM ET","Aug 31 07:30 PM ET",FALSE,"IND vs ACC",FALSE,0
"96",401754523,2025,1,"regular","2025-09-02T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3787","Kenan Stadium",153,"North Carolina","fbs","ACC",14,0.0296894237399101,1497,1417,2628,"TCU","fbs","Big 12",48,0.97031057626009,1633,1713,3.40748672119163,"",NA,"ACC","B12","ACC","B12",2025-09-02,2025-09-01 20:00:00,"2025-09-01","08:00 PM","Monday","Sep 01","08:00 PM ET","Sep 01 08:00 PM ET",FALSE,"B12 vs ACC",FALSE,0
"97",401754528,2025,2,"regular","2025-09-05T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3873","L&N Federal Credit Union Stadium",97,"Louisville","fbs","ACC",28,0.714651703834534,1706,1727,256,"James Madison","fbs","Sun Belt",14,0.285348296165466,1627,1606,7.13443380494061,"",NA,"ACC","SUN","ACC","SUN",2025-09-05 23:00:00,2025-09-05 19:00:00,"2025-09-05","07:00 PM","Friday","Sep 05","07:00 PM ET","Sep 05 07:00 PM ET",FALSE,"SUN vs ACC",FALSE,0
"98",401752817,2025,2,"regular","2025-09-05T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3911","Ryan Field",77,"Northwestern","fbs","Big Ten",42,0.988507091999054,1397,1397,2710,"Western Illinois","fcs","Big South-OVC",7,0.011492908000946,NA,NA,2.7447744283164,"",NA,"B10","Big South-OVC","B10","FCS",2025-09-05 23:30:00,2025-09-05 19:30:00,"2025-09-05","07:30 PM","Friday","Sep 05","07:30 PM ET","Sep 05 07:30 PM ET",FALSE,"Big South-OVC vs B10",FALSE,0
"99",401752826,2025,2,"regular","2025-09-05T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3665","SECU Stadium",120,"Maryland","fbs","Big Ten",20,0.275622576475143,1509,1526,2459,"Northern Illinois","fbs","Mid-American",9,0.724377423524857,1470,1453,4.64937463891349,"",NA,"B10","MAC","B10","MAC",2025-09-05 23:30:00,2025-09-05 19:30:00,"2025-09-05","07:30 PM","Friday","Sep 05","07:30 PM ET","Sep 05 07:30 PM ET",FALSE,"MAC vs B10",FALSE,0
"100",401760363,2025,2,"regular","2025-09-06T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3653","Albertsons Stadium",68,"Boise State","fbs","Mountain West",51,0.992191195487976,1596,1596,331,"Eastern Washington","fcs","Big Sky",14,0.00780880451202393,NA,NA,3.36898115197544,"",NA,"MWC","Big Sky","MWC","FCS",2025-09-06 01:00:00,2025-09-05 21:00:00,"2025-09-05","09:00 PM","Friday","Sep 05","09:00 PM ET","Sep 05 09:00 PM ET",FALSE,"Big Sky vs MWC",FALSE,0
"101",401752813,2025,2,"regular","2025-09-06T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"3953","Huntington Bank Stadium",135,"Minnesota","fbs","Big Ten",66,0.993803203105927,1630,1630,2466,"Northwestern State","fcs","Southland",0,0.00619679689407349,NA,NA,1.88175636493333,"",NA,"B10","Southland","B10","FCS",2025-09-06 16:00:00,2025-09-06 12:00:00,"2025-09-06","12:00 PM","Saturday","Sep 06","12:00 PM ET","Sep 06 12:00 PM ET",FALSE,"Southland vs B10",FALSE,0
"102",401754618,2025,2,"regular","2025-09-06T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,"1964","JMA Wireless Dome",183,"Syracuse","fbs","ACC",27,0.212213456630707,1476,1484,41,"UConn","fbs","FBS Independents",20,0.787786543369293,1454,1446,6.60209530088448,"",NA,"ACC","IND","ACC","IND",2025-09-06 16:00:00,2025-09-06 12:00:00,"2025-09-06","12:00 PM","Saturday","Sep 06","12:00 PM ET","Sep 06 12:00 PM ET",FALSE,"IND vs ACC",TRUE,1
