"","game_id","date","team","opp","type","location","opp_location","team_rtg","opp_rtg","bub_rtg","bub_win_prob","wabW","wabL","net","quad","conf"
"1089","EvansvilleNorthern Iowa1-14",2025-01-14,"Northern Iowa","Evansville","conf","H","A",0.763449404325431,0.180141466345054,0.889434142916356,0.973412414894791,0.03,-0.97,311,"Q4","MVC"
"1090","Ohio St.Wisconsin1-14",2025-01-14,"Wisconsin","Ohio St.","conf","H","A",0.914792406274129,0.813267934999142,0.889434142916356,0.64875890533482,0.35,-0.65,21,"Q1","B10"
"1091","ProvidenceCreighton1-14",2025-01-14,"Creighton","Providence","conf","H","A",0.875537207036313,0.572372205025127,0.889434142916356,0.857348246613339,0.14,-0.86,88,"Q3","BE"
"1092","ValparaisoBelmont1-14",2025-01-14,"Belmont","Valparaiso","conf","H","A",0.589775085360967,0.317676133449949,0.889434142916356,0.945290045898279,0.05,-0.95,176,"Q4","MVC"
"1093","Eastern MichiganCentral Michigan1-14",2025-01-14,"Central Michigan","Eastern Michigan","conf","H","A",0.421610517770669,0.163575645480939,0.889434142916356,0.97626618996325,0.02,-0.98,291,"Q4","MAC"
"1094","Oklahoma St.BYU1-14",2025-01-14,"BYU","Oklahoma St.","conf","H","A",0.921404548654093,0.581640680789564,0.889434142916356,0.852640388665661,0.15,-0.85,118,"Q3","B12"
"1095","Texas A&MKentucky1-14",2025-01-14,"Kentucky","Texas A&M","conf","H","A",0.941505590374419,0.881533059309617,0.889434142916356,0.519476531785705,0.48,-0.52,20,"Q1","SEC"
"1096","Mississippi St.Auburn1-14",2025-01-14,"Auburn","Mississippi St.","conf","H","A",0.983042687570524,0.865334844616831,0.889434142916356,0.555927230770692,0.44,-0.56,18,"Q1","SEC"
"1097","MarquetteDePaul1-14",2025-01-14,"DePaul","Marquette","conf","H","A",0.774275360424225,0.916106044238094,0.889434142916356,0.424188009615057,0.58,-0.42,9,"Q1","BE"
"1098","IowaUSC1-14",2025-01-14,"USC","Iowa","conf","H","A",0.8366021637322,0.824639738455447,0.889434142916356,0.631084003721204,0.37,-0.63,49,"Q2","B10"
"1099","Miami FLDuke1-14",2025-01-14,"Duke","Miami FL","conf","H","A",0.979362400256022,0.524414150121792,0.889434142916356,0.87945081640942,0.12,-0.88,169,"Q4","ACC"
"1100","Western MichiganKent St.1-14",2025-01-14,"Kent St.","Western Michigan","conf","H","A",0.642356739187544,0.252159868022803,0.889434142916356,0.959770748632543,0.04,-0.96,269,"Q4","MAC"
"1101","Saint LouisVCU1-14",2025-01-14,"VCU","Saint Louis","conf","H","A",0.878447641560695,0.459036444168956,0.889434142916356,0.904581198872513,0.1,-0.9,139,"Q3","A10"
"1102","Little RockSoutheast Missouri St.1-14",2025-01-14,"Southeast Missouri St.","Little Rock","conf","H","A",0.422129512313592,0.305157668624634,0.889434142916356,0.948232171796562,0.05,-0.95,208,"Q4","OVC"
"1103","ToledoAkron1-14",2025-01-14,"Akron","Toledo","conf","H","A",0.645883988958876,0.3199441272706,0.889434142916356,0.944747427204283,0.06,-0.94,216,"Q4","MAC"
"1104","ClemsonGeorgia Tech1-14",2025-01-14,"Georgia Tech","Clemson","conf","H","A",0.737303881936061,0.827529946496953,0.889434142916356,0.626388068351087,0.37,-0.63,34,"Q2","ACC"
"1105","UCFArizona St.1-14",2025-01-14,"Arizona St.","UCF","conf","H","A",0.825811966998122,0.700819446469758,0.889434142916356,0.774477921917591,0.23,-0.77,65,"Q2","B12"
"1106","Colorado St.San Diego St.1-14",2025-01-14,"Colorado St.","San Diego St.","conf","A","H",0.599095887450219,0.889825782390889,0.808598943427281,0.343433444303086,0.66,-0.34,47,"Q1","MWC"
"1107","ArkansasLSU1-14",2025-01-14,"Arkansas","LSU","conf","A","H",0.826946557179138,0.843841357253572,0.808598943427281,0.438768871383071,0.56,-0.44,53,"Q1","SEC"
"1108","WyomingBoise St.1-14",2025-01-14,"Wyoming","Boise St.","conf","A","H",0.460985354512074,0.867459830557967,0.808598943427281,0.392276898351617,0.61,-0.39,52,"Q1","MWC"
"1109","Ball St.Ohio1-14",2025-01-14,"Ball St.","Ohio","conf","A","H",0.258203026147691,0.647081017032389,0.808598943427281,0.697347604803205,0.3,-0.7,172,"Q3","MAC"
"1110","New MexicoSan Jose St.1-14",2025-01-14,"New Mexico","San Jose St.","conf","A","H",0.763612519002794,0.581548617221804,0.808598943427281,0.752464197491703,0.25,-0.75,214,"Q3","MWC"
"1111","LouisvilleSyracuse1-14",2025-01-14,"Louisville","Syracuse","conf","A","H",0.805008575864634,0.600889030948645,0.808598943427281,0.737257212374116,0.26,-0.74,157,"Q3","ACC"
"1112","BaylorArizona1-14",2025-01-14,"Baylor","Arizona","conf","A","H",0.883750734661817,0.941934249670138,0.808598943427281,0.206618936934417,0.79,-0.21,22,"Q1","B12"
"1113","CharlotteWichita St.1-14",2025-01-14,"Charlotte","Wichita St.","conf","A","H",0.264270577946161,0.728287051458567,0.808598943427281,0.611823320222656,0.39,-0.61,102,"Q2","Amer"
"1114","Texas TechKansas St.1-14",2025-01-14,"Texas Tech","Kansas St.","conf","A","H",0.877339215312071,0.80908104332449,0.808598943427281,0.499220498005954,0.5,-0.5,115,"Q2","B12"
"1115","Miami OHNorthern Illinois1-14",2025-01-14,"Miami OH","Northern Illinois","conf","A","H",0.359678922319435,0.162278060263578,0.808598943427281,0.956156997600596,0.04,-0.96,350,"Q4","MAC"
"1116","VillanovaXavier1-14",2025-01-14,"Villanova","Xavier","conf","A","H",0.752791399944451,0.860393794913861,0.808598943427281,0.406698036951598,0.59,-0.41,57,"Q1","BE"
"1117","UTSARice1-14",2025-01-14,"UTSA","Rice","conf","A","H",0.278632009395449,0.545583221182207,0.808598943427281,0.778697393488545,0.22,-0.78,147,"Q3","Amer"
"1118","GeorgetownSt. John's1-14",2025-01-14,"Georgetown","St. John's","conf","A","H",0.679973276009448,0.929701256043494,0.808598943427281,0.242104268945715,0.76,-0.24,36,"Q1","BE"
"1119","MissouriFlorida1-14",2025-01-14,"Missouri","Florida","conf","A","H",0.790724661715582,0.957591135364985,0.808598943427281,0.15760841061698,0.84,-0.16,4,"Q1","SEC"
"1120","MississippiAlabama1-14",2025-01-14,"Mississippi","Alabama","conf","A","H",0.825044049518324,0.95860947296522,0.808598943427281,0.154269499946722,0.85,-0.15,10,"Q1","SEC"
"1121","IllinoisIndiana1-14",2025-01-14,"Illinois","Indiana","conf","A","H",0.93201679961662,0.862991215078887,0.808598943427281,0.401449917853527,0.6,-0.4,62,"Q1","B10"
"1122","BuffaloBowling Green1-14",2025-01-14,"Buffalo","Bowling Green","conf","A","H",0.0962457622747362,0.323325030158648,0.808598943427281,0.898390245169549,0.1,-0.9,288,"Q4","MAC"
"1123","North TexasEast Carolina1-14",2025-01-14,"North Texas","East Carolina","conf","A","H",0.698885617464035,0.528985507378881,0.808598943427281,0.789989127498911,0.21,-0.79,215,"Q3","Amer"
"1124","EvansvilleNorthern Iowa1-14",2025-01-14,"Evansville","Northern Iowa","conf","A","H",0.180141466345054,0.763449404325431,0.808598943427281,0.566908113102539,0.43,-0.57,78,"Q2","MVC"
"1125","Ohio St.Wisconsin1-14",2025-01-14,"Ohio St.","Wisconsin","conf","A","H",0.813267934999142,0.914792406274129,0.808598943427281,0.282382421108583,0.72,-0.28,33,"Q1","B10"
"1126","ProvidenceCreighton1-14",2025-01-14,"Providence","Creighton","conf","A","H",0.572372205025127,0.875537207036313,0.808598943427281,0.375217254625474,0.62,-0.38,64,"Q1","BE"
"1127","ValparaisoBelmont1-14",2025-01-14,"Valparaiso","Belmont","conf","A","H",0.317676133449949,0.589775085360967,0.808598943427281,0.746095686383262,0.25,-0.75,121,"Q2","MVC"
"1128","Eastern MichiganCentral Michigan1-14",2025-01-14,"Eastern Michigan","Central Michigan","conf","A","H",0.163575645480939,0.421610517770669,0.808598943427281,0.852845781514304,0.15,-0.85,201,"Q3","MAC"
"1129","Oklahoma St.BYU1-14",2025-01-14,"Oklahoma St.","BYU","conf","A","H",0.581640680789564,0.921404548654093,0.808598943427281,0.264900163002587,0.74,-0.26,40,"Q1","B12"
"1130","Texas A&MKentucky1-14",2025-01-14,"Texas A&M","Kentucky","conf","A","H",0.881533059309617,0.941505590374419,0.808598943427281,0.207902207480434,0.79,-0.21,14,"Q1","SEC"
"1131","Mississippi St.Auburn1-14",2025-01-14,"Mississippi St.","Auburn","conf","A","H",0.865334844616831,0.983042687570524,0.808598943427281,0.0679242267900292,0.93,-0.07,1,"Q1","SEC"
"1132","MarquetteDePaul1-14",2025-01-14,"Marquette","DePaul","conf","A","H",0.916106044238094,0.774275360424225,0.808598943427281,0.551892550366773,0.45,-0.55,90,"Q2","BE"
"1133","IowaUSC1-14",2025-01-14,"Iowa","USC","conf","A","H",0.824639738455447,0.8366021637322,0.808598943427281,0.452090275245775,0.55,-0.45,91,"Q2","B10"
"1134","Miami FLDuke1-14",2025-01-14,"Miami FL","Duke","conf","A","H",0.524414150121792,0.979362400256022,0.808598943427281,0.0817461582057456,0.92,-0.08,3,"Q1","ACC"
"1135","Western MichiganKent St.1-14",2025-01-14,"Western Michigan","Kent St.","conf","A","H",0.252159868022803,0.642356739187544,0.808598943427281,0.701682830289676,0.3,-0.7,110,"Q2","MAC"
"1136","Saint LouisVCU1-14",2025-01-14,"Saint Louis","VCU","conf","A","H",0.459036444168956,0.878447641560695,0.808598943427281,0.368913869433266,0.63,-0.37,67,"Q1","A10"
"1137","Little RockSoutheast Missouri St.1-14",2025-01-14,"Little Rock","Southeast Missouri St.","conf","A","H",0.305157668624634,0.422129512313592,0.808598943427281,0.852578525217979,0.15,-0.85,229,"Q3","OVC"
"1138","ToledoAkron1-14",2025-01-14,"Toledo","Akron","conf","A","H",0.3199441272706,0.645883988958876,0.808598943427281,0.698451888662491,0.3,-0.7,155,"Q3","MAC"
"1139","ClemsonGeorgia Tech1-14",2025-01-14,"Clemson","Georgia Tech","conf","A","H",0.827529946496953,0.737303881936061,0.808598943427281,0.600831247000233,0.4,-0.6,144,"Q3","ACC"
"1140","UCFArizona St.1-14",2025-01-14,"UCF","Arizona St.","conf","A","H",0.700819446469758,0.825811966998122,0.808598943427281,0.471206968788346,0.53,-0.47,55,"Q1","B12"
"1141","Holy CrossBucknell1-15",2025-01-15,"Bucknell","Holy Cross","conf","H","A",0.286763208618325,0.181352027925134,0.889434142916356,0.97320001367721,0.03,-0.97,236,"Q4","Pat"
"1142","GeorgiaTennessee1-15",2025-01-15,"Tennessee","Georgia","conf","H","A",0.975753244513018,0.832924840586565,0.889434142916356,0.617387582616927,0.38,-0.62,28,"Q1","SEC"
"1143","UABSouth Florida1-15",2025-01-15,"South Florida","UAB","conf","H","A",0.572644128980185,0.487517071292153,0.889434142916356,0.894250819274216,0.11,-0.89,190,"Q4","Amer"
"1144","USC UpstateUNC Asheville1-15",2025-01-15,"UNC Asheville","USC Upstate","conf","H","A",0.523932269578024,0.135009041221001,0.889434142916356,0.980966756012156,0.02,-0.98,347,"Q4","BSth"
"1145","Murray St.Illinois Chicago1-15",2025-01-15,"Illinois Chicago","Murray St.","conf","H","A",0.608823266861398,0.43269588978985,0.889434142916356,0.913396868129024,0.09,-0.91,149,"Q3","MVC"
"1146","LafayetteArmy1-15",2025-01-15,"Army","Lafayette","conf","H","A",0.279346086329929,0.167979924366209,0.889434142916356,0.975516943602512,0.02,-0.98,280,"Q4","Pat"
"1147","Seton HallButler1-15",2025-01-15,"Butler","Seton Hall","conf","H","A",0.824072340728959,0.384762924344635,0.889434142916356,0.927865506331995,0.07,-0.93,189,"Q4","BE"
"1148","Gardner WebbRadford1-15",2025-01-15,"Radford","Gardner Webb","conf","H","A",0.474984247772009,0.285458972690921,0.889434142916356,0.952687672426231,0.05,-0.95,223,"Q4","BSth"
"1149","TexasOklahoma1-15",2025-01-15,"Oklahoma","Texas","conf","H","A",0.879843933858499,0.840745271264806,0.889434142916356,0.60376806522336,0.4,-0.6,39,"Q2","SEC"
"1150","CaliforniaNorth Carolina1-15",2025-01-15,"North Carolina","California","conf","H","A",0.873139493194343,0.501576756191045,0.889434142916356,0.88881237632426,0.11,-0.89,123,"Q3","ACC"
"1151","StanfordWake Forest1-15",2025-01-15,"Wake Forest","Stanford","conf","H","A",0.734942409141097,0.668252053710195,0.889434142916356,0.799742247415072,0.2,-0.8,87,"Q3","ACC"
"1152","West VirginiaHouston1-15",2025-01-15,"Houston","West Virginia","conf","H","A",0.981652988942591,0.842416974936721,0.889434142916356,0.600764485552741,0.4,-0.6,29,"Q1","B12"
"1153","Santa ClaraLoyola Marymount1-15",2025-01-15,"Loyola Marymount","Santa Clara","conf","H","A",0.656951397014765,0.731497666757145,0.889434142916356,0.747012096660002,0.25,-0.75,75,"Q2","WCC"
"1154","Utah St.UNLV1-15",2025-01-15,"UNLV","Utah St.","conf","H","A",0.757623279148072,0.823317239249485,0.889434142916356,0.633204357682179,0.37,-0.63,24,"Q1","MWC"
"1155","Northern KentuckyCleveland St.1-15",2025-01-15,"Cleveland St.","Northern Kentucky","conf","H","A",0.429854948599175,0.279891307292757,0.889434142916356,0.95391007181429,0.05,-0.95,207,"Q4","Horz"
"1156","PurdueWashington1-15",2025-01-15,"Washington","Purdue","conf","H","A",0.727498515516811,0.858112154188496,0.889434142916356,0.570839289790552,0.43,-0.57,31,"Q2","B10"
"1157","Georgia St.Texas St.1-15",2025-01-15,"Texas St.","Georgia St.","conf","H","A",0.615616686358385,0.174765493070193,0.889434142916356,0.974349242269794,0.03,-0.97,320,"Q4","SB"
"1158","PittsburghFlorida St.1-15",2025-01-15,"Florida St.","Pittsburgh","conf","H","A",0.840105817638423,0.842549862660855,0.889434142916356,0.600524284751045,0.4,-0.6,13,"Q1","ACC"
"1159","Florida AtlanticTulane1-15",2025-01-15,"Tulane","Florida Atlantic","conf","H","A",0.557566082939711,0.548395139505607,0.889434142916356,0.868845082936724,0.13,-0.87,109,"Q3","Amer"
"1160","Southern MissSouth Alabama1-15",2025-01-15,"South Alabama","Southern Miss","conf","H","A",0.595269520125345,0.155840043825821,0.889434142916356,0.977565953165395,0.02,-0.98,301,"Q4","SB"
"1161","MassachusettsFordham1-15",2025-01-15,"Fordham","Massachusetts","conf","H","A",0.451073374199809,0.289026510220857,0.889434142916356,0.95189601868398,0.05,-0.95,248,"Q4","A10"
"1162","Charleston SouthernWinthrop1-15",2025-01-15,"Winthrop","Charleston Southern","conf","H","A",0.525515488405292,0.215991720332316,0.889434142916356,0.966886934654478,0.03,-0.97,271,"Q4","BSth"
"1163","Penn St.Michigan St.1-15",2025-01-15,"Michigan St.","Penn St.","conf","H","A",0.920932684405951,0.812550364703222,0.889434142916356,0.649833274339782,0.35,-0.65,41,"Q2","B10"
"1164","N.C. StateVirginia Tech1-15",2025-01-15,"Virginia Tech","N.C. State","conf","H","A",0.618125627473121,0.660499065452347,0.889434142916356,0.80525298244982,0.19,-0.81,104,"Q3","ACC"
"1165","SMUVirginia1-15",2025-01-15,"Virginia","SMU","conf","H","A",0.758278059005712,0.783024852261765,0.889434142916356,0.690315032653065,0.31,-0.69,32,"Q2","ACC"
"1166","KansasIowa St.1-15",2025-01-15,"Iowa St.","Kansas","conf","H","A",0.961338688731377,0.895088241825017,0.889434142916356,0.485297095518422,0.51,-0.49,19,"Q1","B12"
"1167","The CitadelUNC Greensboro1-15",2025-01-15,"UNC Greensboro","The Citadel","conf","H","A",0.571750702719904,0.0781931194181818,0.889434142916356,0.989565292293695,0.01,-0.99,361,"Q4","SC"
"1168","RichmondSt. Bonaventure1-15",2025-01-15,"St. Bonaventure","Richmond","conf","H","A",0.872718692643125,0.250303069860187,0.889434142916356,0.960150137074265,0.04,-0.96,272,"Q4","A10"
"1169","South CarolinaVanderbilt1-15",2025-01-15,"Vanderbilt","South Carolina","conf","H","A",0.887943729068599,0.704504200080383,0.889434142916356,0.771382571060846,0.23,-0.77,85,"Q3","SEC"
"1170","East Tennessee St.Furman1-15",2025-01-15,"Furman","East Tennessee St.","conf","H","A",0.734597225516188,0.408315303455481,0.889434142916356,0.920992443967912,0.08,-0.92,131,"Q3","SC"
"1171","ColgateNavy1-15",2025-01-15,"Navy","Colgate","conf","H","A",0.282783653666248,0.182472398819199,0.889434142916356,0.973002959470339,0.03,-0.97,283,"Q4","Pat"
"1172","Western CarolinaVMI1-15",2025-01-15,"VMI","Western Carolina","conf","H","A",0.145242098937432,0.143744567349016,0.889434142916356,0.979557902621553,0.02,-0.98,352,"Q4","SC"
"1173","Rhode IslandLoyola Chicago1-15",2025-01-15,"Loyola Chicago","Rhode Island","conf","H","A",0.685545317175902,0.596406357520364,0.889434142916356,0.844809848868454,0.16,-0.84,86,"Q3","A10"
"1174","CincinnatiColorado1-15",2025-01-15,"Colorado","Cincinnati","conf","H","A",0.806110820465956,0.863427106284036,0.889434142916356,0.559941131396734,0.44,-0.56,25,"Q1","B12"
"1175","Southern IllinoisMissouri St.1-15",2025-01-15,"Missouri St.","Southern Illinois","conf","H","A",0.503328805735173,0.283290599645289,0.889434142916356,0.953165630595549,0.05,-0.95,262,"Q4","MVC"
"1176","WoffordChattanooga1-15",2025-01-15,"Chattanooga","Wofford","conf","H","A",0.518674110776964,0.399030772490672,0.889434142916356,0.923753892710377,0.08,-0.92,163,"Q4","SC"
"1177","TroyLouisiana Monroe1-15",2025-01-15,"Louisiana Monroe","Troy","conf","H","A",0.190815501507358,0.562549011525636,0.889434142916356,0.862173460011121,0.14,-0.86,117,"Q3","SB"
"1178","DavidsonLa Salle1-15",2025-01-15,"La Salle","Davidson","conf","H","A",0.568061075333206,0.609970357470917,0.889434142916356,0.837233522661167,0.16,-0.84,116,"Q3","A10"
"1179","Illinois St.Drake1-15",2025-01-15,"Drake","Illinois St.","conf","H","A",0.849066287632697,0.538554985313789,0.889434142916356,0.87329893570579,0.13,-0.87,122,"Q3","MVC"
"1180","Indiana St.Bradley1-15",2025-01-15,"Bradley","Indiana St.","conf","H","A",0.812860047148917,0.36638481436328,0.889434142916356,0.932938661319991,0.07,-0.93,177,"Q4","MVC"
"1181","LehighBoston University1-15",2025-01-15,"Boston University","Lehigh","conf","H","A",0.326036924416881,0.216803236580846,0.889434142916356,0.966733368564103,0.03,-0.97,254,"Q4","Pat"
"1182","Purdue Fort WayneWright St.1-15",2025-01-15,"Wright St.","Purdue Fort Wayne","conf","H","A",0.579944728497655,0.445993054665988,0.889434142916356,0.909029971866276,0.09,-0.91,133,"Q3","Horz"
"1183","SamfordMercer1-15",2025-01-15,"Mercer","Samford","conf","H","A",0.387101628703857,0.568883711323886,0.889434142916356,0.859080757934286,0.14,-0.86,100,"Q3","SC"
"1184","Nebraska OmahaDenver1-15",2025-01-15,"Denver","Nebraska Omaha","conf","H","A",0.286276859416156,0.252095179394013,0.889434142916356,0.959783992691268,0.04,-0.96,278,"Q4","Sum"
"1185","George MasonDayton1-15",2025-01-15,"Dayton","George Mason","conf","H","A",0.885936413083083,0.715231591259198,0.889434142916356,0.762066751396479,0.24,-0.76,83,"Q3","A10"
"1186","DuquesneGeorge Washington1-15",2025-01-15,"George Washington","Duquesne","conf","H","A",0.556665005396612,0.47500561609947,0.889434142916356,0.898897582710482,0.1,-0.9,179,"Q4","A10"
"1187","UtahTCU1-15",2025-01-15,"TCU","Utah","conf","H","A",0.854879682102316,0.718032600661882,0.889434142916356,0.759556690217293,0.24,-0.76,72,"Q2","B12"
"1188","IU IndyOakland1-15",2025-01-15,"Oakland","IU Indy","conf","H","A",0.517636900972264,0.12717680921135,0.889434142916356,0.982209304292242,0.02,-0.98,336,"Q4","Horz"
"1189","Holy CrossBucknell1-15",2025-01-15,"Holy Cross","Bucknell","conf","A","H",0.181352027925134,0.286763208618325,0.808598943427281,0.913100105756964,0.09,-0.91,252,"Q4","Pat"
"1190","GeorgiaTennessee1-15",2025-01-15,"Georgia","Tennessee","conf","A","H",0.832924840586565,0.975753244513018,0.808598943427281,0.0950054325791545,0.9,-0.1,2,"Q1","SEC"
"1191","UABSouth Florida1-15",2025-01-15,"UAB","South Florida","conf","A","H",0.487517071292153,0.572644128980185,0.808598943427281,0.759197467584118,0.24,-0.76,200,"Q3","Amer"
"1192","USC UpstateUNC Asheville1-15",2025-01-15,"USC Upstate","UNC Asheville","conf","A","H",0.135009041221001,0.523932269578024,0.808598943427281,0.793332264037465,0.21,-0.79,218,"Q3","BSth"
"1193","Murray St.Illinois Chicago1-15",2025-01-15,"Murray St.","Illinois Chicago","conf","A","H",0.43269588978985,0.608823266861398,0.808598943427281,0.730776049634138,0.27,-0.73,124,"Q2","MVC"
"1194","LafayetteArmy1-15",2025-01-15,"Lafayette","Army","conf","A","H",0.167979924366209,0.279346086329929,0.808598943427281,0.91595690384904,0.08,-0.92,289,"Q4","Pat"
"1195","Seton HallButler1-15",2025-01-15,"Seton Hall","Butler","conf","A","H",0.384762924344635,0.824072340728959,0.808598943427281,0.474209563337409,0.53,-0.47,79,"Q2","BE"
